,mean_rank
LNQ-ens1,6.7
COVIDhub-ensemble,6.7
CEID-Walk,6.8
COVIDhub-baseline,6.8
IowaStateLW-STEM,7.4
JHU_IDD-CovidSP,7.4
UCLA-SuEIR,7.6
USC-SI_kJalpha,8.5
OliverWyman-Navigator,8.8
UVA-Ensemble,8.8
JHUAPL-Bucky,9.2
CU-select,9.6
RobertWalraven-ESG,9.7
MITCovAlliance-SIR,9.9
LANL-GrowthRate,10.3
Yu_Group-CLEP,11.8
