,mean_rank
LNQ-ens1,6.6
COVIDhub-ensemble,6.6
COVIDhub-baseline,7.0
CEID-Walk,7.1
USC-SI_kJalpha,7.5
OliverWyman-Navigator,8.2
JHUAPL-Bucky,8.2
JHU_IDD-CovidSP,8.6
UVA-Ensemble,8.8
IowaStateLW-STEM,9.0
RobertWalraven-ESG,9.3
LANL-GrowthRate,9.4
PandemicCentral-USCounty,9.6
Yu_Group-CLEP,9.9
MITCovAlliance-SIR,10.1
CU-select,10.2
