,mean_rank
COVIDhub-baseline,3.7
IowaStateLW-STEM,3.9
JHU_IDD-CovidSP,4.0
UCLA-SuEIR,4.1
USC-SI_kJalpha,4.7
RobertWalraven-ESG,4.8
CU-select,5.1
LANL-GrowthRate,5.6
