,mean_rank
COVIDhub-baseline,3.7
IowaStateLW-STEM,4.3
UCLA-SuEIR,4.5
USACE-ERDC_SEIR,4.5
CU-select,5.1
USC-SI_kJalpha,5.1
RobertWalraven-ESG,5.5
LANL-GrowthRate,6.0
CovidAnalytics-DELPHI,6.2
