,mean_rank
LNQ-ens1,7.2
COVIDhub-ensemble,7.3
CEID-Walk,7.7
COVIDhub-baseline,7.9
JCB-PRM,8.2
Covid19Sim-Simulator,8.3
USACE-ERDC_SEIR,8.5
DDS-NBDS,8.5
IowaStateLW-STEM,9.1
UMich-RidgeTfReg,9.3
USC-SI_kJalpha,9.3
UCLA-SuEIR,10.6
Karlen-pypm,10.9
JHUAPL-Bucky,10.9
JHU_IDD-CovidSP,11.7
LANL-GrowthRate,12.2
CU-select,12.2
CovidAnalytics-DELPHI,15.0
RobertWalraven-ESG,15.3
