,mean_rank
COVIDhub-baseline,3.7
UCLA-SuEIR,3.9
IowaStateLW-STEM,4.0
USC-SI_kJalpha,4.5
RobertWalraven-ESG,4.7
MITCovAlliance-SIR,4.9
CU-select,5.1
LANL-GrowthRate,5.3
