,count,mean,median,std,min,25%,75%,max
JHU_IDD-CovidSP,3139,266.1,67.2,858.2,0.0,22.5,208.5,29488.2
CEID-Walk,3141,270.1,74.7,782.0,0.0,22.4,212.7,17531.6
COVIDhub-ensemble,3141,289.1,82.0,844.4,0.0,27.0,227.0,18777.0
LNQ-ens1,3141,314.1,80.2,1018.7,0.0,25.4,231.6,29906.5
USC-SI_kJalpha,2774,324.3,93.0,1123.9,0.0,31.0,252.0,34154.0
COVIDhub-baseline,3141,343.5,70.0,1608.6,0.0,22.0,205.0,51237.0
OliverWyman-Navigator,2550,368.4,98.0,1175.3,0.0,31.0,293.0,35921.0
UCLA-SuEIR,2716,398.8,79.0,1762.1,0.0,25.7,262.9,50790.6
LANL-GrowthRate,2951,404.0,107.7,1530.1,0.0,37.5,293.1,47169.9
CU-select,3103,412.2,89.0,1615.4,0.0,27.0,272.0,51388.0
PandemicCentral-USCounty,3080,453.6,117.0,1419.8,0.0,38.0,351.0,42980.0
Yu_Group-CLEP,3139,516.6,133.1,1743.7,0.2,44.2,395.3,47881.5
RobertWalraven-ESG,3141,536.3,99.6,3589.5,0.0,32.6,291.0,161617.9
