,count,mean,median,std,min,25%,75%,max
COVIDhub-baseline,3141,64.5,16.0,362.7,0.0,5.0,47.0,16945.0
CEID-Walk,3141,65.2,17.0,363.8,0.0,5.3,47.9,17205.1
LNQ-ens1,3141,67.8,18.3,359.7,0.0,5.8,51.3,16933.3
COVIDhub-ensemble,3141,70.6,19.0,381.9,0.0,6.0,54.0,17545.0
IowaStateLW-STEM,3103,75.0,20.0,353.5,0.0,6.0,59.0,16055.0
OliverWyman-Navigator,2724,78.4,20.0,385.3,0.0,6.3,54.7,16756.0
JHUAPL-Bucky,2393,79.8,24.2,370.8,0.0,7.8,62.5,16478.9
USC-SI_kJalpha,2790,82.3,21.0,431.8,0.0,7.0,59.0,19490.0
LANL-GrowthRate,2951,84.0,30.1,340.4,0.0,10.8,74.3,15925.5
JHU_IDD-CovidSP,3139,85.6,20.3,427.3,0.0,6.4,61.4,18524.7
UVA-Ensemble,2766,94.7,27.0,428.1,0.0,7.4,74.7,19585.9
RobertWalraven-ESG,3141,107.8,28.2,445.2,0.0,8.3,80.6,17818.0
CU-select,3061,113.6,28.0,439.8,0.0,9.0,79.0,12264.0
PandemicCentral-USCounty,3033,115.7,29.0,412.5,0.0,10.0,85.0,12678.0
MITCovAlliance-SIR,2339,117.6,27.3,579.8,0.0,8.8,82.8,23523.8
Yu_Group-CLEP,3136,160.6,35.4,492.6,0.1,13.8,110.7,11630.5
