,mean_rank
CEID-Walk,6.3
COVIDhub-baseline,6.4
COVIDhub-ensemble,6.4
LNQ-ens1,6.4
IowaStateLW-STEM,6.5
JHU_IDD-CovidSP,6.8
UCLA-SuEIR,6.9
JHUAPL-Bucky,7.5
UVA-Ensemble,7.8
USC-SI_kJalpha,7.8
MITCovAlliance-SIR,8.7
CU-select,8.9
RobertWalraven-ESG,9.3
LANL-GrowthRate,9.4
