,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3141,28.6,7.1,232.9,0.0,2.3,20.0,12388.6
COVIDhub-ensemble,3141,32.1,7.0,231.3,0.0,2.0,21.0,11562.0
COVIDhub-baseline,3141,33.7,8.0,200.7,0.0,3.0,24.0,9489.0
CEID-Walk,3141,34.2,8.6,198.9,0.0,2.8,24.0,9330.8
USC-SI_kJalpha,2791,37.2,9.0,219.7,0.0,3.0,24.4,10652.0
OliverWyman-Navigator,2785,37.7,9.5,207.7,0.0,3.0,26.0,9679.0
LANL-GrowthRate,2951,38.3,12.0,258.6,0.0,4.1,30.4,13635.3
JHUAPL-Bucky,3141,38.7,12.0,229.9,0.0,3.5,30.1,11029.0
IowaStateLW-STEM,3103,44.8,11.0,241.4,0.0,4.0,34.0,10567.0
JHU_IDD-CovidSP,3139,46.0,10.6,295.0,0.0,3.2,31.5,13981.2
Yu_Group-CLEP,3133,50.2,13.2,227.6,0.0,5.2,36.5,9334.8
UVA-Ensemble,2780,50.4,11.6,210.4,0.0,3.6,35.6,7061.8
CU-select,3062,52.3,13.0,271.0,0.0,4.0,39.0,11729.0
RobertWalraven-ESG,3141,52.4,12.0,301.9,0.0,3.3,35.3,13817.9
PandemicCentral-USCounty,3040,53.8,14.0,224.0,0.0,4.0,39.0,8888.0
MITCovAlliance-SIR,2398,60.3,13.0,365.0,0.0,4.2,39.7,16204.7
