,mean_rank
COVIDhub-baseline,6.0
CEID-Walk,6.2
LNQ-ens1,7.0
COVIDhub-ensemble,7.4
IowaStateLW-STEM,8.1
Covid19Sim-Simulator,8.3
USC-SI_kJalpha,9.2
UMich-RidgeTfReg,9.3
USACE-ERDC_SEIR,9.6
UCLA-SuEIR,9.7
DDS-NBDS,9.9
JHU_IDD-CovidSP,9.9
CU-select,10.1
JHUAPL-Bucky,10.3
Karlen-pypm,10.4
LANL-GrowthRate,12.0
CovidAnalytics-DELPHI,13.5
RobertWalraven-ESG,14.0
