,mean_rank
COVIDhub-baseline,8.5
LNQ-ens1,8.9
CEID-Walk,8.9
DDS-NBDS,9.1
Geneva-DetGrowth,9.2
USACE-ERDC_SEIR,9.5
JCB-PRM,9.6
IQVIA_ACOE-STAN,9.6
COVIDhub-ensemble,10.0
JHUAPL-Bucky,10.1
USC-SI_kJalpha,10.5
OliverWyman-Navigator,10.6
UCLA-SuEIR,11.1
LANL-GrowthRate,11.5
Covid19Sim-Simulator,12.4
UMich-RidgeTfReg,12.4
IowaStateLW-STEM,12.5
Karlen-pypm,13.1
CU-select,14.5
JHU_IDD-CovidSP,15.2
RobertWalraven-ESG,17.2
CovidAnalytics-DELPHI,18.5
