,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3141,127625.0,1111.9,1372446.3,0.0,122.1,8826.7,47847843.6
COVIDhub-ensemble,3141,187165.6,1156.0,3714236.3,0.0,121.0,9409.0,197908624.0
COVIDhub-baseline,3141,264716.1,1296.0,3145264.1,0.0,121.0,10404.0,83612736.0
CEID-Walk,3141,278057.1,1313.0,3343167.6,0.0,131.1,11150.3,81445318.4
JHU_IDD-CovidSP,3139,288053.4,1761.8,6970888.1,0.0,171.0,15040.6,383225257.3
LANL-GrowthRate,2951,290006.9,3822.6,3828279.3,0.0,439.3,25105.1,147326515.2
OliverWyman-Navigator,2671,340766.2,2025.0,9225658.0,0.0,196.0,17689.0,511981129.0
JHUAPL-Bucky,3141,362862.0,2351.4,6933175.2,0.0,237.1,20315.5,351666026.4
PandemicCentral-USCounty,3085,432896.2,3249.0,8284410.8,0.0,289.0,30276.0,419471361.0
UCLA-SuEIR,2906,486050.9,1559.8,9553685.7,0.0,172.8,12795.0,447069086.6
RobertWalraven-ESG,3141,593338.6,3405.9,6757471.3,0.0,361.0,30747.6,287302161.0
CU-select,3096,611288.5,2704.0,8219246.0,0.0,256.0,23104.0,360468196.0
USC-SI_kJalpha,2784,623542.5,2304.0,10496182.4,0.0,225.0,16384.0,382124304.0
MITCovAlliance-SIR,2237,874358.6,2726.8,19563925.9,0.0,305.9,24424.1,909264017.5
IowaStateLW-STEM,3103,917834.8,1225.0,26115998.1,0.0,121.0,11881.0,1168956100.0
Yu_Group-CLEP,3139,2334639.3,5298.0,27288284.2,0.0,570.5,56913.7,1175199152.0
UVA-Ensemble,2781,3949842.0,2708.3,141967168.8,0.0,218.0,30692.5,7907204115.1
