,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,37586528.3,3877934.2,89959301.7,271.2,778734.7,22510816.0,519468653.6
Covid19Sim-Simulator,51,43887751.7,8473890.6,116133531.9,3949.1,703924.9,35152425.3,742842341.6
COVIDhub-ensemble,51,43905618.1,4414201.0,113714359.3,625.0,584462.5,36141554.5,663011001.0
COVIDhub-baseline,51,72329479.7,3884841.0,282405692.4,100.0,101957.0,22865705.0,1961426944.0
Karlen-pypm,51,72654193.5,9753129.0,163314640.5,912.0,863101.7,80138353.0,991002992.0
CEID-Walk,51,74102085.0,4231088.6,297425837.1,321.8,124006.5,20807662.6,2073714544.3
UMich-RidgeTfReg,43,80216877.9,10689307.4,333482421.9,3030.5,1362747.1,30409872.1,2364414499.7
DDS-NBDS,51,80907951.4,9576344.9,155328189.3,964.2,1566190.3,78094017.7,688221496.8
JHU_IDD-CovidSP,51,82452183.9,12334190.8,226310979.0,20126.2,1165195.1,61326670.3,1214464185.0
JHUAPL-Bucky,51,89656798.2,12064910.5,234407969.7,3955.7,1921163.9,62951694.7,1402816610.7
USC-SI_kJalpha,51,93894548.5,9296401.0,249501551.7,4761.0,681484.5,56370233.0,1438912489.0
UCLA-SuEIR,51,115630264.8,7903363.3,372080644.4,8573.7,963299.8,41976665.6,1959465614.8
LANL-GrowthRate,51,137853636.1,13104531.5,466656629.0,1004.6,2713227.3,62592914.6,3184608785.8
IowaStateLW-STEM,49,139972735.7,3697929.0,531246179.9,9216.0,381462.5,26590422.5,3221924644.0
USACE-ERDC_SEIR,51,165895857.9,15173905.6,453332239.9,14602.3,444161.1,67463500.3,2496971942.2
CovidAnalytics-DELPHI,51,214078114.2,62821476.0,539124076.8,361.0,2164097.0,197908442.5,3248772004.0
RobertWalraven-ESG,51,247394937.1,30144492.2,841490356.5,2088.5,8712362.6,148976492.9,5754883734.9
CU-select,51,351580239.5,11937025.0,1694947359.8,7225.0,934124.5,82411380.0,12083285776.0
