,count,mean,median,std,min,25%,75%,max
CEID-Walk,3141,186.3,47.7,778.9,0.0,15.6,130.4,26712.8
LNQ-ens1,3141,186.5,48.1,638.7,0.0,16.0,139.9,24014.6
COVIDhub-ensemble,3141,191.6,51.0,684.0,0.0,17.0,148.0,27086.0
COVIDhub-baseline,3141,205.8,46.0,966.1,0.0,15.0,132.0,33976.0
JHU_IDD-CovidSP,3139,212.8,52.8,640.2,0.0,17.0,156.9,18237.8
OliverWyman-Navigator,2413,224.9,65.4,697.8,0.0,21.0,195.0,28620.0
LANL-GrowthRate,2951,227.1,78.4,631.6,0.0,27.3,197.0,20029.0
UVA-Ensemble,2781,231.2,50.7,950.9,0.0,15.6,149.7,26079.8
USC-SI_kJalpha,2781,232.0,64.0,879.5,0.0,21.8,178.0,27277.0
UCLA-SuEIR,2820,239.5,52.6,1174.8,0.0,17.6,158.0,34865.2
RobertWalraven-ESG,3141,246.6,63.2,809.8,0.0,20.8,187.7,25329.7
IowaStateLW-STEM,3103,255.4,46.0,1217.3,0.0,14.0,142.0,27282.0
PandemicCentral-USCounty,3055,281.5,72.0,998.2,0.0,22.0,225.0,33749.0
CU-select,3097,292.1,64.0,1205.8,0.0,21.0,189.0,28619.0
