,predicted_cases,actual_cases,error,perc_error
UCLA-SuEIR,2891974.7,2458120,433854.7,17.6%
USACE-ERDC_SEIR,1993101.4,2458120,-465018.6,-18.9%
Columbia_UNC-SurvCon,1865205.0,2458120,-592915.0,-24.1%
USC-SI_kJalpha,1778623.0,2458120,-679497.0,-27.6%
IowaStateLW-STEM,3258597.0,2458120,800477.0,32.6%
COVIDhub-baseline,3531792.0,2458120,1073672.0,43.7%
Covid19Sim-Simulator,3641892.4,2458120,1183772.4,48.2%
IHME-CurveFit,5632057.4,2458120,3173937.4,129.1%
