,count,mean,median,std,min,25%,75%,max
JHUAPL-Bucky,51,2065.2,887.4,4133.7,6.4,189.6,2447.2,28337.4
IQVIA_ACOE-STAN,49,2226.3,1061.0,4513.2,4.0,336.5,2517.5,30856.0
OliverWyman-Navigator,51,2348.8,1469.0,4483.4,17.0,597.5,2379.5,30711.0
COVIDhub-baseline,51,2478.0,1501.0,5005.0,2.0,486.5,2807.5,34671.0
CEID-Walk,51,2494.5,1364.5,5036.7,3.0,378.0,3060.6,34814.8
UMich-RidgeTfReg,49,2525.1,1641.4,3957.6,19.1,317.3,2807.1,23535.7
Covid19Sim-Simulator,51,2579.5,1320.5,5223.5,29.3,576.3,2931.4,36598.4
IowaStateLW-STEM,49,2613.2,1527.0,3439.8,56.0,491.2,2412.5,14250.0
COVIDhub-ensemble,51,2770.5,1610.0,5124.3,7.0,362.5,3623.5,35215.0
LNQ-ens1,51,2783.9,1609.6,5201.9,10.0,599.6,3255.1,36321.1
CU-select,51,2788.3,1849.0,4617.6,2.0,726.0,3158.0,31938.0
JCB-PRM,51,2793.1,1244.7,6403.0,15.4,633.8,2774.1,44624.5
DDS-NBDS,51,3131.4,1417.9,5379.8,5.4,476.5,3665.5,33838.3
USACE-ERDC_SEIR,51,3142.1,1690.3,5076.4,16.7,813.3,4012.0,33700.6
LANL-GrowthRate,51,3300.1,1745.3,5101.9,1.5,793.1,4147.5,32893.3
Karlen-pypm,51,3326.2,1238.4,5099.5,15.5,475.6,4620.1,28040.7
UCLA-SuEIR,51,3545.3,2066.6,6084.1,11.7,852.0,4336.1,41738.2
USC-SI_kJalpha,51,3659.1,1741.0,6845.5,6.0,661.5,4287.5,46068.0
JHU_IDD-CovidSP,51,3946.6,2438.9,6566.3,37.0,590.8,4706.0,43913.5
CovidAnalytics-DELPHI,51,5222.8,3327.0,6338.7,35.0,1078.5,7014.0,36958.0
RobertWalraven-ESG,51,5575.7,3251.7,8515.2,14.1,1553.5,6943.6,55959.7
TTU-squider,51,8090.3,3326.4,13546.0,17.1,1012.5,8186.0,80925.3
