,mean_rank
LNQ-ens1,6.6
COVIDhub-ensemble,7.1
Microsoft-DeepSTIA,7.1
OneQuietNight-ML,7.2
COVIDhub-baseline,8.3
CEID-Walk,8.3
LANL-GrowthRate,8.8
UChicagoCHATTOPADHYAY-UnIT,8.9
OliverWyman-Navigator,9.0
PandemicCentral-USCounty,9.4
CU-select,9.7
FAIR-NRAR,9.7
Google_Harvard-CPF,10.0
JHUAPL-Bucky,10.0
IowaStateLW-STEM,10.1
UVA-Ensemble,11.1
JHU_IDD-CovidSP,11.9
