,count,mean,median,std,min,25%,75%,max
LANL-GrowthRate,51,3029.7,1404.0,4639.2,72.5,592.0,3496.2,25296.0
LNQ-ens1,51,3082.1,991.9,5277.7,3.3,391.7,3289.2,25104.1
CU-select,51,3921.2,1944.0,6007.7,2.0,454.5,5186.5,33174.0
OneQuietNight-ML,51,3977.9,1175.0,10032.2,21.0,424.5,2573.5,64313.0
Geneva-DetGrowth,51,4289.7,2421.3,6088.5,94.5,788.6,4448.5,28393.4
COVIDhub-ensemble,51,4530.2,1504.0,8966.0,72.0,855.5,4542.0,58268.0
Microsoft-DeepSTIA,50,4669.5,1766.0,9598.9,40.1,922.8,4482.2,61916.8
IEM_MED-CovidProject,51,4672.8,2631.6,5730.2,13.4,887.6,5805.9,28484.6
USC-SI_kJalpha,51,4696.6,1665.0,8338.3,13.0,994.5,5887.0,54853.0
RobertWalraven-ESG,51,4862.7,2866.7,6410.2,28.5,1066.8,6662.5,38078.1
OliverWyman-Navigator,51,5005.9,2410.0,9686.0,9.0,1027.0,5971.5,66905.0
CEID-Walk,51,5271.8,2117.8,12085.6,9.2,764.4,4005.4,82260.8
COVIDhub-baseline,51,5274.4,1900.0,12239.2,15.0,833.0,4047.0,82927.0
JHU_CSSE-DECOM,50,5346.3,1987.0,11002.0,2.0,833.0,5162.5,71765.0
Covid19Sim-Simulator,51,5355.6,2033.5,11520.9,111.2,705.7,4589.6,77612.4
Wadhwani_AI-BayesOpt,45,5544.8,2791.4,10413.6,61.3,893.4,6597.9,71765.0
UCLA-SuEIR,51,5623.9,2081.4,11418.3,17.5,905.0,3862.5,70527.5
UChicagoCHATTOPADHYAY-UnIT,51,5670.6,2270.8,14062.8,5.3,698.1,5728.4,98083.4
JHUAPL-Bucky,51,5838.0,3447.5,8383.9,62.1,1364.3,6246.4,41542.3
Karlen-pypm,51,5874.1,3358.8,6326.4,90.3,1458.8,7529.0,28018.5
BPagano-RtDriven,51,5882.8,3701.2,5862.9,41.4,1491.4,7228.5,20448.4
Google_Harvard-CPF,51,5902.5,2102.1,9080.4,112.3,1120.5,5899.2,51396.4
JCB-PRM,51,6192.4,2571.8,11722.1,98.6,1209.2,6033.3,79781.1
IowaStateLW-STEM,49,6199.1,3346.0,10946.7,27.0,1723.0,6050.5,72552.0
JHU_UNC_GAS-StatMechPool,51,6277.1,1185.0,15876.3,6.0,721.5,6211.0,109557.5
IQVIA_ACOE-STAN,49,6900.4,2308.0,17146.0,39.0,769.5,7087.5,120747.0
DDS-NBDS,51,7929.8,1764.1,17595.8,101.3,672.7,5189.1,94020.1
TTU-squider,51,8868.6,6474.4,15374.0,211.5,2108.7,10037.0,107422.3
CovidAnalytics-DELPHI,51,9429.5,3348.0,12679.7,77.0,932.0,14055.0,61682.0
JHU_IDD-CovidSP,51,10701.9,6019.6,24245.7,84.0,1791.5,11857.2,171754.0
UCSB-ACTS,51,11320.4,6871.2,15986.9,42.6,3229.4,11482.9,100946.7
UVA-Ensemble,51,14579.2,4245.6,39299.6,112.1,1718.4,12679.2,278641.4
