,mean_rank
JCB-PRM,2.8
Covid19Sim-Simulator,3.9
BPagano-RtDriven,4.3
COVIDhub-baseline,4.4
JHUAPL-Bucky,4.6
USACE-ERDC_SEIR,5.4
IowaStateLW-STEM,5.5
USC-SI_kJalpha,5.9
UCLA-SuEIR,8.3
