,mean_rank
Covid19Sim-Simulator,3.2
JCB-PRM,3.8
JHUAPL-Bucky,4.0
COVIDhub-baseline,4.0
BPagano-RtDriven,4.4
USC-SI_kJalpha,4.8
IowaStateLW-STEM,4.8
UCLA-SuEIR,7.0
