,mean_rank
OneQuietNight-ML,5.4
COVIDhub-ensemble,6.1
LNQ-ens1,6.3
OliverWyman-Navigator,6.3
IowaStateLW-STEM,6.6
COVIDhub-baseline,6.6
CEID-Walk,6.7
UVA-Ensemble,6.8
CU-select,7.2
LANL-GrowthRate,7.4
Google_Harvard-CPF,8.3
JHUAPL-Bucky,8.4
JHU_IDD-CovidSP,8.8
