,count,mean,median,std,min,25%,75%,max
CU-select,51,8761691833.6,608115600.0,34956471597.8,413449.0,85374577.0,3205034138.5,216505951204.0
LANL-GrowthRate,51,11579942735.1,1196848620.2,46238737619.1,164836.0,126545720.6,4796309181.2,319480996302.2
BPagano-RtDriven,51,11975457222.2,1119203570.2,51198477148.2,919872.8,434213305.4,6277578286.7,366398380172.2
Covid19Sim-Simulator,51,13831871952.4,1320387362.6,59402903717.0,369286.6,206474387.8,4764842744.6,421838325612.5
COVIDhub-baseline,51,14570259669.7,1861836201.0,59494356894.8,26896.0,263483386.0,6273006065.0,422345314161.0
JHUAPL-Bucky,51,16153173189.0,2783519509.4,65608398603.0,113148.0,259811567.1,7818561251.7,467451534772.3
USC-SI_kJalpha,51,17309518686.0,2614992769.0,52367309705.1,3157729.0,1066507873.0,12147057812.5,367735513744.0
IowaStateLW-STEM,49,18099620346.2,2601816064.0,74122323544.2,4232081.4,314147232.0,7297951172.5,527877808704.0
JCB-PRM,51,18224472580.1,3038998070.0,70842959785.4,1510728.3,300925007.1,9311347066.1,501062008733.9
UCLA-SuEIR,51,25500916339.2,4482903173.7,83083878501.7,14116.0,779225626.2,12244326044.0,569492625087.5
CovidAnalytics-DELPHI,51,41140821673.6,5843226481.0,115666356358.1,9498724.0,746017785.0,17724004212.5,704181114025.0
