,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3140,191.4,45.5,831.1,0.0,16.0,134.1,24056.1
OneQuietNight-ML,3134,217.4,51.0,1653.5,0.0,18.0,141.0,76905.0
COVIDhub-ensemble,3141,224.5,53.0,1484.6,0.0,18.0,152.0,63165.0
OliverWyman-Navigator,3064,231.0,56.0,1495.7,0.0,19.0,154.0,65146.0
LANL-GrowthRate,3108,234.3,65.0,861.7,0.0,24.0,182.0,23368.5
COVIDhub-baseline,3141,261.3,62.0,1682.3,0.0,21.0,171.0,73831.0
CEID-Walk,3141,263.0,62.6,1679.4,0.0,21.2,171.9,73353.6
UChicagoCHATTOPADHYAY-UnIT,3093,273.4,69.9,1680.6,0.0,27.0,183.3,74294.6
FAIR-NRAR,3136,276.5,57.9,1748.8,0.0,18.6,178.7,76180.3
CU-select,3082,293.3,75.0,1364.7,0.0,27.0,199.0,35418.0
JHUAPL-Bucky,3141,304.5,79.2,1297.2,0.0,25.8,216.4,30636.8
Google_Harvard-CPF,3140,311.0,66.0,1746.0,0.0,20.1,203.8,77310.7
IowaStateLW-STEM,3103,338.1,66.0,2247.3,0.0,23.0,197.0,102371.0
JHU_IDD-CovidSP,3139,361.6,105.7,2144.7,0.0,37.9,271.2,98061.1
UVA-Ensemble,3130,376.8,74.1,1481.3,0.0,24.0,223.6,38106.7
PandemicCentral-USCounty,3085,828.2,193.3,3811.1,0.0,72.1,542.5,162014.9
