,count,mean,median,std,min,25%,75%,max
LANL-GrowthRate,3104,3798273.4,14884.0,118305767.0,0.0,1764.0,116281.0,6491363761.0
UVA-Ensemble,3131,3855542.4,14549.5,51241444.7,0.0,1559.0,120881.1,1857677766.9
OliverWyman-Navigator,3042,4079324.2,10201.0,135521712.0,0.0,1521.0,77284.0,7440270049.0
JHUAPL-Bucky,3141,5296952.4,23576.3,115286024.6,0.0,2904.9,173053.0,4552747308.9
OneQuietNight-ML,3134,5804846.9,7569.0,226526333.4,0.0,1024.0,55225.0,12544000000.0
COVIDhub-ensemble,3141,7091152.5,9216.0,261098987.6,0.0,1089.0,73441.0,14412482704.0
LNQ-ens1,3140,7899519.2,9512.9,295014135.5,0.0,943.3,84357.0,16318730724.3
COVIDhub-baseline,3141,8394484.9,11236.0,317585394.9,0.0,1369.0,87616.0,17587003456.0
CEID-Walk,3141,8470944.6,11298.2,321814782.2,0.0,1398.5,92177.8,17827595473.8
JHU_IDD-CovidSP,3139,9353618.2,25347.8,370307117.7,0.0,4015.8,135169.0,20522266255.4
IowaStateLW-STEM,3103,9648729.7,10816.0,365478018.4,0.0,1521.0,86436.0,20261814336.0
CU-select,3135,10110903.2,12769.0,383583309.4,0.0,1681.0,91204.0,21256182025.0
Google_Harvard-CPF,3140,11058746.8,21038.0,404602027.6,0.0,2484.4,149972.4,22494356603.9
