,mean_rank
LNQ-ens1,6.0
OneQuietNight-ML,6.4
COVIDhub-ensemble,6.8
OliverWyman-Navigator,7.3
FAIR-NRAR,7.6
COVIDhub-baseline,7.8
CEID-Walk,7.9
LANL-GrowthRate,8.4
Google_Harvard-CPF,8.4
IowaStateLW-STEM,8.5
UChicagoCHATTOPADHYAY-UnIT,8.6
UVA-Ensemble,8.9
JHUAPL-Bucky,9.1
CU-select,9.2
JHU_IDD-CovidSP,10.8
PandemicCentral-USCounty,14.2
