,count,mean,median,std,min,25%,75%,max
JHUAPL-Bucky,51,1304119125.1,120759212.6,3755693073.5,11852.7,21055797.8,554009566.1,22762799677.5
BPagano-RtDriven,51,1437483040.3,240768382.3,4397305689.8,509778.9,14765796.2,938880914.2,30266417534.3
OliverWyman-Navigator,51,1488196808.2,40768225.0,8040830760.8,12321.0,3804452.5,335424200.0,57320978724.0
UVA-Ensemble,51,1721248759.6,217289740.4,5632921029.3,112286.3,27934566.7,853384730.8,38050671654.5
Karlen-pypm,51,1923226955.6,149957168.5,4933798259.1,31862.2,23922685.9,1250211144.5,27005433488.9
OneQuietNight-ML,51,2049257846.0,101787921.0,12074474089.8,4356.0,8410121.0,441825232.5,86480105625.0
LANL-GrowthRate,51,2065032432.2,168506361.0,10626798940.3,42436.0,9007940.1,605553515.1,76108946762.2
DDS-NBDS,51,2198214876.5,105873250.5,8775178849.6,60266.0,8749957.8,807643372.9,61269049289.5
JHU_CSSE-DECOM,51,2555772434.8,107495424.0,14715231906.2,87025.0,11315520.0,620539172.5,105416453041.0
COVIDhub-ensemble,51,2626605601.3,65674816.0,14718786883.8,33124.0,17677820.5,603198612.5,105265206916.0
Google_Harvard-CPF,51,2724179314.4,110378170.0,10996315368.5,154634.6,11973786.1,947533014.3,76757118075.6
LNQ-ens1,51,2919902729.1,111906534.3,14690485088.1,427.4,5720021.1,973177051.6,104765955928.5
RobertWalraven-ESG,51,3011621804.4,181664570.9,11469024172.1,2792.1,26384225.6,1623650383.6,80714929399.9
UCLA-SuEIR,51,3050577196.9,197597357.5,14269953295.5,30525.2,17347774.1,877522768.2,101696242945.3
JCB-PRM,51,3084447480.4,220563442.3,11622486022.9,312.5,24879923.1,1266694041.7,81120864057.3
IowaStateLW-STEM,49,3185735465.1,80766169.0,18538453624.2,676.0,18838585.0,1013224346.5,132797563396.0
CU-select,51,3433496128.7,126652516.0,17989201751.2,625.0,4674410.0,788720272.0,128062348164.0
MSRA-DeepST,50,3478880252.2,82794852.1,20254742616.3,1113.6,7372402.8,311741144.4,144119671752.2
CEID-Walk,51,3504133736.1,118408391.6,18621455433.4,10686.2,29444736.5,870618201.2,132841731858.3
Covid19Sim-Simulator,51,3518128964.8,106591326.0,18909579684.5,712.5,20229976.7,722713128.7,135272781506.8
COVIDhub-baseline,51,3522857762.3,110187009.0,19365208020.6,16900.0,29360142.5,875459545.0,138421946601.0
USC-SI_kJalpha,51,3838119496.3,133125444.0,21101693662.7,125316.0,21228170.0,595868846.5,150505202500.0
JHU_IDD-CovidSP,51,3919556491.2,246890303.1,21236073348.4,86220.5,49498389.5,856943152.4,151944829995.7
CovidAnalytics-DELPHI,51,3970414452.4,456420496.0,7993270476.3,6724.0,33426125.0,3851881062.5,41852567241.0
USACE-ERDC_SEIR,51,4665186978.7,732744406.4,18392974725.5,29400.9,60978246.7,2543802731.3,127979221895.4
UCSB-ACTS,51,7478667693.5,745956652.9,16126192882.3,82844.0,60663677.3,4714962449.2,94103912036.8
TTU-squider,51,14053977708.1,851664532.0,60465143584.3,636.5,48403800.9,3978002263.5,422379752057.2
