,count,mean,median,std,min,25%,75%,max
JCB-PRM,51,83765306.8,22404583.7,143427960.4,110.4,4907982.7,73877501.7,541373770.6
LNQ-ens1,51,92599260.1,29394914.7,188771093.1,1787.5,5118053.2,50758322.4,1055683150.0
COVIDhub-ensemble,51,125880370.4,46676224.0,238135957.0,100.0,8889812.5,90295046.5,1463827600.0
CEID-Walk,51,135630107.1,27136962.8,367078425.5,1393.0,4795574.6,76697100.8,2440635561.0
JHUAPL-Bucky,51,138540988.8,31725236.5,266640962.1,3818.8,5936267.6,125683204.9,1570240283.5
COVIDhub-baseline,51,140310871.0,22410756.0,398850933.5,324.0,3778314.5,69719552.5,2645353489.0
OliverWyman-Navigator,51,143115997.8,31114084.0,256487439.1,54289.0,7325892.5,104765369.0,1403851024.0
Covid19Sim-Simulator,51,157163410.6,46181207.8,288226584.1,878.7,11962222.4,125931834.6,1709222787.2
UMich-RidgeTfReg,50,159351226.8,29677945.0,312853622.0,7641.7,5917762.4,182999050.2,1907273200.0
USC-SI_kJalpha,51,175476429.5,53714241.0,309051674.4,29584.0,6786470.5,181124488.0,1455269904.0
UCLA-SuEIR,51,190328091.4,81260410.1,267619886.6,3124.2,23856388.7,176958846.5,1145575404.0
Karlen-pypm,51,205066115.4,70340091.6,416461068.0,84.6,5813385.8,196160382.7,2144819868.8
IowaStateLW-STEM,49,233560370.4,36096064.0,620172812.3,5776.0,7180252.7,152243657.0,4039873600.0
USACE-ERDC_SEIR,51,234472443.3,37254070.6,773481157.7,9675.4,1638925.8,140941026.4,5404754666.1
CU-select,51,242370444.2,42732369.0,623131536.4,21025.0,9836378.5,136234502.5,3774504969.0
JHU_IDD-CovidSP,51,282741643.8,84762833.9,705176839.8,380.8,8988185.0,205984904.0,3937797188.5
LANL-GrowthRate,51,332580893.9,101170227.7,685275920.6,26681.0,33695561.8,271746845.5,4018395098.3
IQVIA_ACOE-STAN,49,508543365.9,180150084.0,833481972.5,63001.0,71182724.0,482753741.0,3831981409.0
RobertWalraven-ESG,48,603830453.6,171031468.4,1529854938.2,64100.1,51364156.3,439481384.1,10305536832.1
CovidAnalytics-DELPHI,51,663105169.5,173686041.0,1286417536.4,65025.0,41140066.5,579298698.5,6116647681.0
TTU-squider,51,886139339.9,89586225.0,3076713889.3,4518.8,10257359.0,367669178.7,20323120372.5
DDS-NBDS,51,900890599.8,18659434.9,3087013631.7,196.3,3265683.8,220878391.5,18518696872.3
Geneva-DetGrowth,51,1016041876.3,285898406.4,2067476890.3,74191.1,120356425.1,933412682.2,12577272033.7
