,mean_rank
OliverWyman-Navigator,5.7
JCB-PRM,6.1
JHU_CSSE-DECOM,7.4
CU-select,8.0
UMich-RidgeTfReg,8.2
COVIDhub-baseline,8.4
Covid19Sim-Simulator,8.5
CEID-Walk,8.6
LNQ-ens1,9.0
DDS-NBDS,9.2
USC-SI_kJalpha,9.3
JHUAPL-Bucky,10.1
COVIDhub-ensemble,11.6
Karlen-pypm,12.3
JHU_IDD-CovidSP,12.5
IowaStateLW-STEM,14.4
TTU-squider,15.4
UCLA-SuEIR,15.5
LANL-GrowthRate,15.9
RobertWalraven-ESG,16.0
CovidAnalytics-DELPHI,18.7
