,mean_rank
COVIDhub-baseline,5.9
CEID-Walk,6.0
JHUAPL-Bucky,6.6
LNQ-ens1,6.6
IowaStateLW-STEM,7.3
Google_Harvard-CPF,7.4
COVIDhub-ensemble,7.4
UVA-Ensemble,7.5
JHU_IDD-CovidSP,7.8
UCLA-SuEIR,8.0
USC-SI_kJalpha,8.3
MITCovAlliance-SIR,9.4
CU-select,10.4
RobertWalraven-ESG,10.6
LANL-GrowthRate,10.9
