,count,mean,median,std,min,25%,75%,max
JHUAPL-Bucky,51,9242.2,7156.9,8459.0,141.9,3086.8,13218.8,41012.1
COVIDhub-baseline,51,9542.0,7037.0,10524.6,51.0,2980.5,11992.0,57197.0
JCB-PRM,51,11994.1,8471.2,16065.8,143.4,3007.0,13215.1,93831.2
IowaStateLW-STEM,49,12518.1,10144.0,12491.0,160.0,3466.9,16056.0,69186.0
USC-SI_kJalpha,51,13513.7,12013.0,11764.5,127.0,3930.0,18672.0,53864.0
CU-select,51,13692.5,8735.0,22657.7,37.0,3416.0,14563.0,141433.0
Karlen-pypm,51,13964.9,7766.2,17314.2,84.7,3153.6,17385.5,92499.9
USACE-ERDC_SEIR,51,13996.5,9328.4,16942.1,148.3,2709.7,18805.6,84081.3
Covid19Sim-Simulator,51,14113.6,10418.7,16267.4,3.5,3596.3,17616.0,92541.4
UCLA-SuEIR,51,14899.8,10753.5,14897.3,87.6,4440.5,20316.9,72113.0
LANL-GrowthRate,51,16800.3,12844.7,16250.0,286.1,6720.1,20346.6,89063.1
JHU_IDD-CovidSP,51,17353.7,13686.0,20174.6,294.5,5504.7,19318.7,115974.7
RobertWalraven-ESG,51,21695.9,15516.0,23898.7,173.7,9977.4,26970.0,143088.0
CovidAnalytics-DELPHI,51,22660.5,15907.0,23237.9,264.0,7302.5,28059.0,118840.0
