,count,mean,median,std,min,25%,75%,max
OliverWyman-Navigator,51,40408481.1,7392961.0,96935990.1,4.0,1351890.0,20824333.0,475022025.0
JCB-PRM,51,46430395.0,7640279.7,87784875.6,90.6,1075654.4,43626543.1,395378564.7
COVIDhub-baseline,51,64590062.9,19811401.0,140624612.6,676.0,2749370.0,55125282.5,905528464.0
CEID-Walk,51,67130209.3,20099127.1,136199235.3,153.9,2828073.7,59547882.5,871225307.1
Covid19Sim-Simulator,51,69186658.5,20823375.4,166684493.0,8.8,2274770.2,59742191.2,1120499205.3
USC-SI_kJalpha,51,74290933.9,23030401.0,148862467.5,484.0,3019525.0,72395194.0,837234225.0
UMich-RidgeTfReg,50,76907346.3,14405479.6,209480764.4,543.4,1684336.7,49927105.6,1403784888.9
DDS-NBDS,51,78395476.3,26974926.9,149128387.7,125.6,1647200.3,61838394.1,725407960.1
LNQ-ens1,51,84703490.0,20134396.3,189874202.1,4872.3,2682640.2,55948844.9,1144083071.1
JHU_CSSE-DECOM,42,86766104.4,8368026.3,213135139.0,658.3,1367109.5,35804686.7,1108262146.0
COVIDhub-ensemble,51,93575484.6,27573001.0,197655703.7,484.0,5176244.0,86740517.0,1289671744.0
JHUAPL-Bucky,51,96520805.8,15722287.6,201116573.9,6076.2,3560132.5,120435990.5,1303594132.3
IowaStateLW-STEM,49,129599180.4,46430596.0,237598694.8,256.0,7204418.0,100761674.5,1326926329.0
CU-select,51,132696934.3,10112400.0,582132940.2,121.0,2643874.0,43761946.0,4106887225.0
Karlen-pypm,51,150818792.6,29424115.4,321678768.9,30.2,3283957.2,107080744.6,1577011174.6
JHU_IDD-CovidSP,51,150996353.9,52434301.6,301501523.7,234.5,4704136.6,133255590.4,1626815153.5
UCLA-SuEIR,51,166624323.6,47679414.1,288113740.3,6204.0,12954506.5,154102764.5,1432123162.1
RobertWalraven-ESG,51,196918438.3,62006490.3,368951371.3,23268.5,10478624.1,156033640.2,2153182725.8
IQVIA_ACOE-STAN,49,217332639.0,73136704.0,351926087.7,32761.0,29844130.0,235382012.5,1825681984.0
LANL-GrowthRate,51,231234821.4,50358299.7,452114431.3,5858.3,14781426.3,149822885.6,1960880365.8
TTU-squider,51,379596962.8,88632151.2,852478586.5,22726.5,7457442.4,276450247.3,4060320981.5
CovidAnalytics-DELPHI,51,380392821.3,94012416.0,732695348.6,40401.0,28895165.0,357961980.5,3378515625.0
Geneva-DetGrowth,51,519604136.2,163692833.1,897338913.9,48574.2,68455724.1,479232175.3,4401310720.6
