,mean_rank
LNQ-ens1,6.4
OliverWyman-Navigator,6.9
JCB-PRM,8.2
COVIDhub-baseline,9.0
CEID-Walk,9.1
DDS-NBDS,9.1
USC-SI_kJalpha,9.4
UMich-RidgeTfReg,9.5
USACE-ERDC_SEIR,9.5
CU-select,9.5
IQVIA_ACOE-STAN,9.7
Karlen-pypm,10.4
JHUAPL-Bucky,11.8
COVIDhub-ensemble,12.0
Covid19Sim-Simulator,12.8
RobertWalraven-ESG,13.5
LANL-GrowthRate,14.1
UCLA-SuEIR,15.9
IowaStateLW-STEM,16.2
JHU_IDD-CovidSP,16.8
Google_Harvard-CPF,17.5
TTU-squider,18.9
CovidAnalytics-DELPHI,19.8
