,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
16007,36,0.0,0.0,,,,,19.0,,0.7,10.4,,,6.3,,,0.0,-36.0,-36.0,,,,,-17.0,,-35.3,-25.6,,,-29.7,,,-36.0,False,,,,,True,,True,True,,,True,,,False
16009,45,42.0,19.0,,,,,58.0,,44.4,43.6,0.9,10.6,0.7,,,11.0,-3.0,-26.0,,,,,13.0,,-0.6,-1.4,-44.1,-34.4,-44.4,,,-34.0,False,,,,,False,,True,True,False,False,False,,,False
16011,948,798.0,88.0,,,,,261.0,,747.2,437.8,236.8,252.6,14.6,,,854.0,-150.0,-860.0,,,,,-687.0,,-200.8,-510.2,-711.2,-695.4,-933.4,,,-94.0,False,,,,,False,,False,False,False,False,False,,,True
16013,249,24.0,0.0,,,,,110.0,,16.6,36.5,1.1,12.8,8.4,,,24.0,-225.0,-249.0,,,,,-139.0,,-232.4,-212.5,-247.9,-236.2,-240.6,,,-225.0,False,,,,,True,,False,True,False,False,False,,,False
16015,11,12.0,0.0,,,,,40.0,,15.5,23.2,,,3.8,,,5.0,1.0,-11.0,,,,,29.0,,4.5,12.2,,,-7.2,,,-6.0,False,,,,,False,,False,False,,,False,,,False
16017,224,150.0,7.0,,,,,67.0,,317.9,156.4,33.4,194.6,0.0,,,242.0,-74.0,-217.0,,,,,-157.0,,93.9,-67.6,-190.6,-29.4,-224.0,,,18.0,False,,,,,False,,False,True,False,True,False,,,True
16019,2084,1686.0,1367.0,,,,,744.0,,1359.6,1259.8,471.0,1047.0,510.0,1461.6,,960.0,-398.0,-717.0,,,,,-1340.0,,-724.4,-824.2,-1613.0,-1037.0,-1574.0,-622.4,,-1124.0,False,,,,,False,,False,False,False,False,False,False,,False
16021,87,6.0,0.0,,,,,17.0,,4.5,9.9,,,0.8,,,3.0,-81.0,-87.0,,,,,-70.0,,-82.5,-77.1,,,-86.2,,,-84.0,False,,,,,True,,False,True,,,False,,,False
16023,67,60.0,0.0,,,,,16.0,,130.4,37.2,,,14.7,,,27.0,-7.0,-67.0,,,,,-51.0,,63.4,-29.8,,,-52.3,,,-40.0,False,,,,,False,,False,False,,,False,,,False
16025,36,6.0,0.0,,,,,12.0,,1.5,7.1,0.1,,0.2,,,27.0,-30.0,-36.0,,,,,-24.0,,-34.5,-28.9,-35.9,,-35.8,,,-9.0,False,,,,,True,,False,True,False,,False,,,True
16027,2065,2034.0,1412.0,,,,,2251.0,,1336.5,1168.5,679.7,607.9,57.0,983.4,,973.0,-31.0,-653.0,,,,,186.0,,-728.5,-896.5,-1385.3,-1457.1,-2008.0,-1081.6,,-1092.0,False,,,,,False,,False,False,False,False,False,False,,False
16029,206,54.0,1.0,,,,,19.0,,34.8,15.0,4.5,,6.9,,,109.0,-152.0,-205.0,,,,,-187.0,,-171.2,-191.0,-201.5,,-199.1,,,-97.0,False,,,,,False,,False,False,False,,False,,,True
16031,728,60.0,3.0,,,,,185.0,,507.3,41.6,1.9,0.0,3.8,,,56.0,-668.0,-725.0,,,,,-543.0,,-220.7,-686.4,-726.1,-728.0,-724.2,,,-672.0,False,,,,,True,,True,False,False,False,False,,,False
16033,16,18.0,0.0,,,,,11.0,,11.0,3.6,,,6.3,,,7.0,2.0,-16.0,,,,,-5.0,,-5.0,-12.4,,,-9.7,,,-9.0,False,,,,,False,,False,False,,,False,,,False
16035,106,30.0,0.0,,,,,42.0,,28.2,12.8,,,7.7,,,65.0,-76.0,-106.0,,,,,-64.0,,-77.8,-93.2,,,-98.3,,,-41.0,False,,,,,True,,False,False,,,False,,,True
16037,39,72.0,3.0,,,,,15.0,,73.3,22.0,2.3,,7.9,,,27.0,33.0,-36.0,,,,,-24.0,,34.3,-17.0,-36.7,,-31.1,,,-12.0,False,,,,,True,,False,True,False,,True,,,True
16039,200,108.0,,,,,,404.0,,734.7,128.3,15.7,163.8,23.5,,,61.0,-92.0,,,,,,204.0,,534.7,-71.7,-184.3,-36.2,-176.5,,,-139.0,,,,,,False,,False,True,False,True,False,,,False
16041,274,30.0,0.0,,,,,53.0,,19.9,23.4,5.9,,12.6,,,57.0,-244.0,-274.0,,,,,-221.0,,-254.1,-250.6,-268.1,,-261.4,,,-217.0,False,,,,,True,,False,False,False,,False,,,True
16043,325,120.0,26.0,,,,,56.0,,81.1,86.9,14.5,98.2,7.9,,,134.0,-205.0,-299.0,,,,,-269.0,,-243.9,-238.1,-310.5,-226.8,-317.1,,,-191.0,False,,,,,False,,False,False,False,False,False,,,True
16045,153,204.0,180.0,,,,,106.0,,416.4,78.2,34.1,53.4,0.0,,,128.0,51.0,27.0,,,,,-47.0,,263.4,-74.8,-118.9,-99.6,-153.0,,,-25.0,True,,,,,True,,False,False,False,False,False,,,True
16047,279,54.0,48.0,,,,,78.0,,37.1,80.1,6.1,0.0,32.7,,,10.0,-225.0,-231.0,,,,,-201.0,,-241.9,-198.9,-272.9,-279.0,-246.3,,,-269.0,False,,,,,True,,False,True,False,False,False,,,False
16049,283,60.0,0.0,,,,,74.0,,49.4,61.5,1.7,,9.3,,,107.0,-223.0,-283.0,,,,,-209.0,,-233.6,-221.5,-281.3,,-273.7,,,-176.0,False,,,,,True,,False,True,False,,False,,,True
16051,512,222.0,66.0,,,,,117.0,,423.4,184.8,64.5,202.3,32.1,,,146.0,-290.0,-446.0,,,,,-395.0,,-88.6,-327.2,-447.5,-309.7,-479.9,,,-366.0,False,,,,,False,,True,False,False,False,False,,,False
16053,362,384.0,91.0,,,,,133.0,,852.1,128.5,25.9,111.2,83.7,,,209.0,22.0,-271.0,,,,,-229.0,,490.1,-233.5,-336.1,-250.8,-278.3,,,-153.0,False,,,,,False,,False,False,False,False,False,,,False
16055,1565,720.0,602.0,,,,,947.0,,637.6,791.4,258.8,403.6,95.3,382.3,,674.0,-845.0,-963.0,,,,,-618.0,,-927.4,-773.6,-1306.2,-1161.4,-1469.7,-1182.7,,-891.0,False,,,,,True,,False,True,False,False,False,False,,False
16057,614,138.0,37.0,,,,,753.0,,260.8,254.9,22.4,37.1,5.0,,,97.0,-476.0,-577.0,,,,,139.0,,-353.2,-359.1,-591.6,-576.9,-609.0,,,-517.0,False,,,,,True,,True,True,False,False,False,,,False
16059,133,12.0,0.0,,,,,28.0,,7.7,21.3,4.9,,1.6,,,41.0,-121.0,-133.0,,,,,-105.0,,-125.3,-111.7,-128.1,,-131.4,,,-92.0,False,,,,,True,,False,True,False,,False,,,True
16061,66,18.0,20.0,,,,,35.0,,15.5,18.0,,,4.2,,,2.0,-48.0,-46.0,,,,,-31.0,,-50.5,-48.0,,,-61.8,,,-64.0,True,,,,,True,,False,False,,,False,,,False
16063,82,78.0,31.0,,,,,28.0,,56.1,15.9,2.2,,16.6,,,71.0,-4.0,-51.0,,,,,-54.0,,-25.9,-66.1,-79.8,,-65.4,,,-11.0,False,,,,,False,,False,False,False,,False,,,False
16065,2070,426.0,766.0,,,,,544.0,,655.1,265.1,59.9,80.8,141.8,,,452.0,-1644.0,-1304.0,,,,,-1526.0,,-1414.9,-1804.9,-2010.1,-1989.2,-1928.2,,,-1618.0,True,,,,,True,,True,False,False,False,False,,,True
16067,564,120.0,7.0,,,,,93.0,,574.3,64.0,1.4,0.0,11.5,,,70.0,-444.0,-557.0,,,,,-471.0,,10.3,-500.0,-562.6,-564.0,-552.5,,,-494.0,False,,,,,False,,True,False,False,False,False,,,False
16069,385,330.0,68.0,,,,,306.0,,437.4,320.5,51.1,383.5,42.4,,,250.0,-55.0,-317.0,,,,,-79.0,,52.4,-64.5,-333.9,-1.5,-342.6,,,-135.0,False,,,,,False,,True,False,False,True,False,,,False
16071,23,0.0,0.0,,,,,19.0,,4.4,6.9,,,0.6,,,0.0,-23.0,-23.0,,,,,-4.0,,-18.6,-16.1,,,-22.4,,,-23.0,False,,,,,True,,True,True,,,True,,,False
16073,68,84.0,5.0,,,,,106.0,,52.9,44.8,7.0,0.0,3.1,,,79.0,16.0,-63.0,,,,,38.0,,-15.1,-23.2,-61.0,-68.0,-64.9,,,11.0,False,,,,,False,,True,False,False,False,False,,,True
16075,347,312.0,166.0,,,,,161.0,,540.5,191.1,74.9,0.1,127.7,,,72.0,-35.0,-181.0,,,,,-186.0,,193.5,-155.9,-272.1,-346.9,-219.3,,,-275.0,False,,,,,False,,False,False,False,False,False,,,False
16077,205,120.0,84.0,,,,,38.0,,108.0,56.3,9.0,0.0,31.8,,,36.0,-85.0,-121.0,,,,,-167.0,,-97.0,-148.7,-196.0,-205.0,-173.2,,,-169.0,False,,,,,False,,False,False,False,False,False,,,False
16079,51,66.0,2.0,,,,,52.0,,39.1,84.1,,43.0,0.0,,,130.0,15.0,-49.0,,,,,1.0,,-11.9,33.1,,-8.0,-51.0,,,79.0,False,,,,,True,,True,False,,True,False,,,False
16081,135,72.0,8.0,,,,,49.0,,49.8,38.0,6.4,0.0,0.0,,,112.0,-63.0,-127.0,,,,,-86.0,,-85.2,-97.0,-128.6,-135.0,-135.0,,,-23.0,False,,,,,False,,False,False,False,False,False,,,True
16083,1934,822.0,1595.0,,,,,460.0,,786.7,369.2,220.9,357.1,84.8,435.2,,550.0,-1112.0,-339.0,,,,,-1474.0,,-1147.3,-1564.8,-1713.1,-1576.9,-1849.2,-1498.8,,-1384.0,True,,,,,False,,False,False,False,False,False,False,,False
16085,29,6.0,0.0,,,,,51.0,,6.3,39.6,7.7,,0.9,,,1.0,-23.0,-29.0,,,,,22.0,,-22.7,10.6,-21.3,,-28.1,,,-28.0,False,,,,,True,,True,True,True,,False,,,False
16087,124,144.0,83.0,,,,,61.0,,104.0,48.6,18.1,0.0,15.6,,,39.0,20.0,-41.0,,,,,-63.0,,-20.0,-75.4,-105.9,-124.0,-108.4,,,-85.0,False,,,,,False,,True,False,False,False,False,,,False
17001,964,372.0,50.0,,,,,738.0,,275.3,472.1,223.2,626.7,62.2,,,280.0,-592.0,-914.0,,,,,-226.0,,-688.7,-491.9,-740.8,-337.3,-901.8,,,-684.0,False,,,,,True,,False,True,False,True,False,,,False
17003,63,42.0,37.0,,,,,24.0,,44.3,30.3,23.8,,171.7,,,117.0,-21.0,-26.0,,,,,-39.0,,-18.7,-32.7,-39.2,,108.7,,,54.0,False,,,,,False,,True,False,False,,False,,,False
17005,262,144.0,264.0,,,,,104.0,,690.3,120.7,34.6,54.2,56.5,,,161.0,-118.0,2.0,,,,,-158.0,,428.3,-141.3,-227.4,-207.8,-205.5,,,-101.0,True,,,,,False,,False,False,False,False,False,,,True
17007,875,294.0,1355.0,,,,,404.0,,600.3,153.6,57.7,204.4,63.0,,,307.0,-581.0,480.0,,,,,-471.0,,-274.7,-721.4,-817.3,-670.6,-812.0,,,-568.0,True,,,,,True,,True,False,False,False,False,,,True
17009,83,12.0,0.0,,,,,199.0,,14.0,12.5,2.6,,8.0,,,9.0,-71.0,-83.0,,,,,116.0,,-69.0,-70.5,-80.4,,-75.0,,,-74.0,False,,,,,False,,True,True,False,,False,,,False
17011,407,318.0,84.0,,,,,177.0,,600.9,307.0,67.7,286.8,65.0,,,264.0,-89.0,-323.0,,,,,-230.0,,193.9,-100.0,-339.3,-120.2,-341.9,,,-143.0,False,,,,,False,,False,False,False,False,False,,,False
17013,38,0.0,35.0,,,,,28.0,,26.6,14.2,4.5,,1.5,,,9.0,-38.0,-3.0,,,,,-10.0,,-11.4,-23.8,-33.5,,-36.5,,,-29.0,True,,,,,True,,True,True,True,,True,,,True
17015,247,60.0,29.0,,,,,84.0,,225.4,96.3,16.3,150.6,15.8,,,35.0,-187.0,-218.0,,,,,-163.0,,-21.6,-150.7,-230.7,-96.4,-231.2,,,-212.0,False,,,,,True,,True,True,False,True,False,,,False
17017,113,96.0,165.0,,,,,89.0,,194.6,88.9,30.7,108.9,35.5,,,76.0,-17.0,52.0,,,,,-24.0,,81.6,-24.1,-82.3,-4.1,-77.5,,,-37.0,False,,,,,False,,False,False,False,True,False,,,False
17019,2056,3726.0,1781.0,,,,,2740.0,,5656.9,1495.1,2100.2,2764.8,657.4,3599.6,,3447.0,1670.0,-275.0,,,,,684.0,,3600.9,-560.9,44.2,708.8,-1398.7,1543.6,,1391.0,True,,,,,True,,False,True,True,True,True,True,,True
17021,514,180.0,200.0,,,,,283.0,,316.2,214.8,104.7,282.6,169.6,,,127.0,-334.0,-314.0,,,,,-231.0,,-197.8,-299.2,-409.3,-231.4,-344.4,,,-387.0,True,,,,,True,,True,True,False,True,False,,,False
17023,174,72.0,67.0,,,,,104.0,,359.0,66.3,28.8,118.0,37.1,,,72.0,-102.0,-107.0,,,,,-70.0,,185.0,-107.7,-145.2,-56.0,-136.9,,,-102.0,False,,,,,True,,False,False,False,True,False,,,False
17025,180,90.0,130.0,,,,,65.0,,298.5,120.7,20.5,109.7,31.7,,,99.0,-90.0,-50.0,,,,,-115.0,,118.5,-59.3,-159.5,-70.3,-148.3,,,-81.0,True,,,,,False,,False,True,False,True,False,,,True
17027,797,624.0,548.0,,,,,321.0,,670.0,401.1,370.1,408.8,454.6,,,335.0,-173.0,-249.0,,,,,-476.0,,-127.0,-395.9,-426.9,-388.2,-342.4,,,-462.0,False,,,,,False,,True,False,False,False,False,,,False
17029,677,630.0,273.0,,,,,865.0,,649.7,566.9,207.6,428.2,493.4,269.7,,305.0,-47.0,-404.0,,,,,188.0,,-27.3,-110.1,-469.4,-248.8,-183.6,-407.3,,-372.0,False,,,,,False,,True,False,False,False,False,False,,False
17031,39465,22416.0,74624.0,,,,,21457.0,,14484.7,12846.0,12673.9,3204.5,19343.9,19167.8,,18428.0,-17049.0,35159.0,,,,,-18008.0,,-24980.3,-26619.0,-26791.1,-36260.5,-20121.1,-20297.2,,-21037.0,False,,,,,False,,False,False,False,False,False,False,,False
17033,406,540.0,1022.0,,,,,120.0,,1482.6,106.4,714.1,195.9,97.2,,,531.0,134.0,616.0,,,,,-286.0,,1076.6,-299.6,308.1,-210.1,-308.9,,,125.0,False,,,,,False,,False,False,False,False,False,,,True
17035,102,120.0,86.0,,,,,57.0,,113.1,82.8,23.8,105.5,39.7,,,63.0,18.0,-16.0,,,,,-45.0,,11.1,-19.2,-78.2,3.5,-62.3,,,-39.0,True,,,,,False,,True,False,False,True,False,,,False
17037,1008,564.0,1114.0,,,,,1049.0,,951.6,542.6,119.0,549.4,139.3,380.3,,856.0,-444.0,106.0,,,,,41.0,,-56.4,-465.4,-889.0,-458.6,-868.7,-627.7,,-152.0,True,,,,,True,,True,False,False,False,False,False,,True
17039,183,96.0,224.0,,,,,59.0,,561.6,80.9,19.8,,40.1,,,299.0,-87.0,41.0,,,,,-124.0,,378.6,-102.1,-163.2,,-142.9,,,116.0,True,,,,,False,,False,False,False,,False,,,False
17041,401,102.0,36.0,,,,,112.0,,396.6,123.4,74.2,154.9,64.5,,,43.0,-299.0,-365.0,,,,,-289.0,,-4.4,-277.6,-326.8,-246.1,-336.4,,,-358.0,False,,,,,True,,True,True,False,True,False,,,False
17043,6608,4146.0,3914.0,,,,,4345.0,,4172.2,4632.6,2239.0,1135.0,3456.2,3808.2,,3895.0,-2462.0,-2694.0,,,,,-2263.0,,-2435.8,-1975.4,-4369.0,-5473.0,-3151.8,-2799.8,,-2713.0,False,,,,,True,,True,True,False,False,False,False,,False
17045,55,42.0,51.0,,,,,77.0,,256.8,97.2,20.4,145.0,10.3,,,15.0,-13.0,-4.0,,,,,22.0,,201.8,42.2,-34.6,90.0,-44.7,,,-40.0,True,,,,,False,,False,False,False,False,False,,,False
17047,55,48.0,44.0,,,,,27.0,,40.6,45.1,7.8,,23.2,,,37.0,-7.0,-11.0,,,,,-28.0,,-14.4,-9.9,-47.2,,-31.8,,,-18.0,False,,,,,False,,False,False,False,,False,,,False
17049,422,570.0,207.0,,,,,304.0,,889.9,385.9,489.2,362.5,280.9,,,274.0,148.0,-215.0,,,,,-118.0,,467.9,-36.1,67.2,-59.5,-141.1,,,-148.0,False,,,,,True,,False,True,True,True,True,,,False
17051,428,264.0,252.0,,,,,195.0,,647.0,211.5,114.7,205.5,155.5,,,193.0,-164.0,-176.0,,,,,-233.0,,219.0,-216.5,-313.3,-222.5,-272.5,,,-235.0,False,,,,,False,,False,False,False,False,False,,,False
17053,112,24.0,12.0,,,,,60.0,,419.6,52.0,29.1,,72.5,,,58.0,-88.0,-100.0,,,,,-52.0,,307.6,-60.0,-82.9,,-39.5,,,-54.0,False,,,,,True,,False,True,True,,True,,,True
17055,537,228.0,58.0,,,,,226.0,,353.6,328.8,198.2,311.9,179.6,,,158.0,-309.0,-479.0,,,,,-311.0,,-183.4,-208.2,-338.8,-225.1,-357.4,,,-379.0,False,,,,,False,,True,True,False,True,False,,,False
17057,381,90.0,44.0,,,,,201.0,,264.7,302.9,34.9,259.4,75.6,,,78.0,-291.0,-337.0,,,,,-180.0,,-116.3,-78.1,-346.1,-121.6,-305.4,,,-303.0,False,,,,,True,,True,True,False,True,False,,,False
17059,39,6.0,0.0,,,,,34.0,,11.4,26.9,8.1,,0.3,,,9.0,-33.0,-39.0,,,,,-5.0,,-27.6,-12.1,-30.9,,-38.7,,,-30.0,False,,,,,True,,True,True,True,,False,,,True
17061,106,150.0,85.0,,,,,141.0,,258.2,135.6,75.6,55.7,29.2,,,167.0,44.0,-21.0,,,,,35.0,,152.2,29.6,-30.4,-50.3,-76.8,,,61.0,True,,,,,True,,False,True,True,False,False,,,False
17063,393,144.0,111.0,,,,,293.0,,812.7,261.6,65.0,408.4,226.5,,,164.0,-249.0,-282.0,,,,,-100.0,,419.7,-131.4,-328.0,15.4,-166.5,,,-229.0,False,,,,,True,,False,True,False,True,True,,,True
17065,66,30.0,0.0,,,,,58.0,,19.2,40.5,13.0,,10.4,,,31.0,-36.0,-66.0,,,,,-8.0,,-46.8,-25.5,-53.0,,-55.6,,,-35.0,False,,,,,True,,False,True,False,,False,,,True
17067,144,78.0,62.0,,,,,102.0,,197.8,133.0,8.2,203.8,7.3,,,57.0,-66.0,-82.0,,,,,-42.0,,53.8,-11.0,-135.8,59.8,-136.7,,,-87.0,False,,,,,True,,True,True,False,True,False,,,False
17069,29,24.0,0.0,,,,,22.0,,20.3,4.0,2.6,,17.0,,,82.0,-5.0,-29.0,,,,,-7.0,,-8.7,-25.0,-26.4,,-12.0,,,53.0,False,,,,,False,,False,False,False,,False,,,False
17071,68,48.0,45.0,,,,,41.0,,66.1,33.3,6.8,,6.7,,,36.0,-20.0,-23.0,,,,,-27.0,,-1.9,-34.7,-61.2,,-61.3,,,-32.0,False,,,,,False,,True,False,False,,False,,,False
17073,268,282.0,95.0,,,,,354.0,,601.4,520.0,78.0,368.6,45.7,,,239.0,14.0,-173.0,,,,,86.0,,333.4,252.0,-190.0,100.6,-222.3,,,-29.0,False,,,,,False,,False,False,False,False,False,,,False
17075,160,66.0,0.0,,,,,105.0,,500.4,102.4,40.6,71.7,86.9,,,61.0,-94.0,-160.0,,,,,-55.0,,340.4,-57.6,-119.4,-88.3,-73.1,,,-99.0,False,,,,,True,,False,True,False,True,True,,,False
17077,389,552.0,14.0,,,,,1099.0,,525.7,608.2,171.3,434.4,115.1,453.6,,506.0,163.0,-375.0,,,,,710.0,,136.7,219.2,-217.7,45.4,-273.9,64.6,,117.0,False,,,,,False,,True,False,False,True,False,True,,True
17079,83,144.0,17.0,,,,,50.0,,132.6,39.5,19.0,44.6,6.5,,,76.0,61.0,-66.0,,,,,-33.0,,49.6,-43.5,-64.0,-38.4,-76.5,,,-7.0,False,,,,,True,,True,True,False,True,False,,,True
17081,385,138.0,18.0,,,,,299.0,,401.6,325.6,24.9,378.3,45.8,,,71.0,-247.0,-367.0,,,,,-86.0,,16.6,-59.4,-360.1,-6.7,-339.2,,,-314.0,False,,,,,True,,True,True,False,True,False,,,False
17083,117,216.0,37.0,,,,,109.0,,394.8,226.3,121.2,232.7,34.2,,,129.0,99.0,-80.0,,,,,-8.0,,277.8,109.3,4.2,115.7,-82.8,,,12.0,True,,,,,True,,False,False,True,False,True,,,True
17085,276,90.0,96.0,,,,,97.0,,264.0,117.8,25.0,255.2,27.6,,,133.0,-186.0,-180.0,,,,,-179.0,,-12.0,-158.2,-251.0,-20.8,-248.4,,,-143.0,True,,,,,True,,True,True,False,True,False,,,True
17087,216,36.0,28.0,,,,,75.0,,31.0,79.5,7.3,114.1,11.1,,,16.0,-180.0,-188.0,,,,,-141.0,,-185.0,-136.5,-208.7,-101.9,-204.9,,,-200.0,False,,,,,True,,False,True,False,True,False,,,False
17089,4419,2244.0,905.0,,,,,3082.0,,2304.7,2317.2,1078.7,816.9,1408.4,1354.0,,2109.0,-2175.0,-3514.0,,,,,-1337.0,,-2114.3,-2101.8,-3340.3,-3602.1,-3010.6,-3065.0,,-2310.0,False,,,,,True,,True,True,False,False,False,False,,False
17091,855,840.0,204.0,,,,,764.0,,974.5,638.8,534.7,691.7,536.3,1061.7,,576.0,-15.0,-651.0,,,,,-91.0,,119.5,-216.2,-320.3,-163.3,-318.7,206.7,,-279.0,False,,,,,False,,False,False,False,False,False,False,,False
17093,833,450.0,455.0,,,,,598.0,,945.5,433.4,201.1,351.3,336.9,407.7,,465.0,-383.0,-378.0,,,,,-235.0,,112.5,-399.6,-631.9,-481.7,-496.1,-425.3,,-368.0,True,,,,,True,,True,False,False,False,False,False,,True
17095,751,222.0,207.0,,,,,411.0,,326.8,346.6,87.0,489.2,190.6,,,174.0,-529.0,-544.0,,,,,-340.0,,-424.2,-404.4,-664.0,-261.8,-560.4,,,-577.0,False,,,,,True,,True,True,False,True,False,,,False
17097,4785,3294.0,3789.0,,,,,3739.0,,2878.9,3429.9,1979.0,1229.3,2997.4,2218.0,,3240.0,-1491.0,-996.0,,,,,-1046.0,,-1906.1,-1355.1,-2806.0,-3555.7,-1787.6,-2567.0,,-1545.0,True,,,,,True,,False,True,False,False,False,False,,False
17099,903,594.0,562.0,,,,,734.0,,863.7,946.4,259.6,979.1,364.9,459.1,,439.0,-309.0,-341.0,,,,,-169.0,,-39.3,43.4,-643.4,76.1,-538.1,-443.9,,-464.0,False,,,,,True,,True,True,False,True,False,False,,False
17101,107,192.0,387.0,,,,,178.0,,377.4,228.9,98.7,90.4,95.2,,,206.0,85.0,280.0,,,,,71.0,,270.4,121.9,-8.3,-16.6,-11.8,,,99.0,False,,,,,True,,False,False,True,True,True,,,False
17103,407,144.0,167.0,,,,,299.0,,495.7,276.7,17.4,214.6,104.2,,,223.0,-263.0,-240.0,,,,,-108.0,,88.7,-130.3,-389.6,-192.4,-302.8,,,-184.0,True,,,,,True,,True,True,False,True,False,,,True
17105,363,204.0,283.0,,,,,193.0,,677.2,280.4,34.7,345.1,77.2,,,264.0,-159.0,-80.0,,,,,-170.0,,314.2,-82.6,-328.3,-17.9,-285.8,,,-99.0,True,,,,,False,,False,True,False,True,False,,,True
17107,211,420.0,483.0,,,,,162.0,,419.4,248.7,375.6,287.8,150.9,,,440.0,209.0,272.0,,,,,-49.0,,208.4,37.7,164.6,76.8,-60.1,,,229.0,False,,,,,True,,True,True,True,True,True,,,False
17109,343,516.0,1888.0,,,,,491.0,,1100.3,266.1,260.4,83.0,194.2,,,594.0,173.0,1545.0,,,,,148.0,,757.3,-76.9,-82.6,-260.0,-148.8,,,251.0,False,,,,,True,,False,True,True,False,True,,,False
17111,1994,1050.0,884.0,,,,,1755.0,,1511.5,1282.6,310.3,1737.6,957.9,784.4,,1029.0,-944.0,-1110.0,,,,,-239.0,,-482.5,-711.4,-1683.7,-256.4,-1036.2,-1209.6,,-965.0,False,,,,,True,,True,True,False,True,False,False,,False
17113,1222,1986.0,1308.0,,,,,1481.0,,3512.4,2295.6,1445.5,1595.7,1445.8,1557.1,,1513.0,764.0,86.0,,,,,259.0,,2290.4,1073.6,223.5,373.7,223.8,335.1,,291.0,True,,,,,True,,False,False,True,True,True,True,,True
17115,1760,690.0,821.0,,,,,723.0,,841.4,1230.2,412.0,1126.6,298.7,481.3,,754.0,-1070.0,-939.0,,,,,-1037.0,,-918.6,-529.8,-1348.0,-633.4,-1461.3,-1278.7,,-1006.0,True,,,,,True,,True,True,False,True,False,False,,True
17117,354,246.0,62.0,,,,,242.0,,403.8,385.5,66.7,433.2,27.9,,,192.0,-108.0,-292.0,,,,,-112.0,,49.8,31.5,-287.3,79.2,-326.1,,,-162.0,False,,,,,False,,True,True,False,True,False,,,False
17119,2212,2544.0,8836.0,,,,,2132.0,,2543.4,2094.9,2296.3,2290.8,2089.8,1750.0,,1874.0,332.0,6624.0,,,,,-80.0,,331.4,-117.1,84.3,78.8,-122.2,-462.0,,-338.0,False,,,,,True,,True,True,True,True,True,False,,False
17121,577,492.0,1322.0,,,,,221.0,,830.6,388.1,188.8,416.9,328.6,,,651.0,-85.0,745.0,,,,,-356.0,,253.6,-188.9,-388.2,-160.1,-248.4,,,74.0,False,,,,,False,,False,False,False,False,False,,,True
17123,84,78.0,115.0,,,,,36.0,,50.7,64.2,23.7,,37.1,,,85.0,-6.0,31.0,,,,,-48.0,,-33.3,-19.8,-60.3,,-46.9,,,1.0,False,,,,,False,,False,False,False,,False,,,True
17125,193,66.0,38.0,,,,,62.0,,224.4,88.1,16.5,130.5,51.6,,,65.0,-127.0,-155.0,,,,,-131.0,,31.4,-104.9,-176.5,-62.5,-141.4,,,-128.0,False,,,,,False,,True,True,False,True,False,,,False
17127,71,60.0,78.0,,,,,73.0,,166.2,78.3,28.3,,20.6,,,76.0,-11.0,7.0,,,,,2.0,,95.2,7.3,-42.7,,-50.4,,,5.0,True,,,,,True,,False,True,False,,False,,,True
17129,89,84.0,389.0,,,,,40.0,,88.6,54.7,14.5,,17.1,,,203.0,-5.0,300.0,,,,,-49.0,,-0.4,-34.3,-74.5,,-71.9,,,114.0,False,,,,,False,,True,False,False,,False,,,False
17131,137,12.0,62.0,,,,,75.0,,171.2,74.7,4.8,139.6,23.8,,,20.0,-125.0,-75.0,,,,,-62.0,,34.2,-62.3,-132.2,2.6,-113.2,,,-117.0,True,,,,,True,,True,True,False,True,True,,,True
17133,332,390.0,600.0,,,,,159.0,,590.4,266.4,195.3,175.0,244.2,,,354.0,58.0,268.0,,,,,-173.0,,258.4,-65.6,-136.7,-157.0,-87.8,,,22.0,False,,,,,False,,False,False,False,False,False,,,True
17135,323,132.0,125.0,,,,,324.0,,352.6,199.4,40.6,234.1,14.7,,,82.0,-191.0,-198.0,,,,,1.0,,29.6,-123.6,-282.4,-88.9,-308.3,,,-241.0,False,,,,,True,,True,True,False,True,False,,,False
