,mean_rank
IowaStateLW-STEM,2.8
COVIDhub-baseline,2.8
UCLA-SuEIR,3.2
USC-SI_kJalpha,3.7
MITCovAlliance-SIR,3.9
RobertWalraven-ESG,4.6
