,mean_rank
COVIDhub-baseline,4.4
Covid19Sim-Simulator,5.0
JHUAPL-Bucky,5.1
IowaStateLW-STEM,5.3
JCB-PRM,5.4
CU-select,5.7
JHU_IDD-CovidSP,6.6
USACE-ERDC_SEIR,6.7
UCLA-SuEIR,8.2
USC-SI_kJalpha,8.5
LANL-GrowthRate,9.3
CovidAnalytics-DELPHI,10.0
RobertWalraven-ESG,10.8
