,count,mean,median,std,min,25%,75%,max
COVIDhub-baseline,3141,767460.9,8836.0,7212080.9,0.0,1089.0,66049.0,202920025.0
UCLA-SuEIR,2797,1373321.4,13478.1,16892974.2,0.0,1624.7,93153.7,639380360.3
CEID-Walk,3141,1402816.5,15840.5,16696479.7,0.0,1805.6,117334.3,547151792.9
USC-SI_kJalpha,2789,1478417.7,16641.0,18185779.6,0.0,2304.0,112896.0,704108620.5
JHU_IDD-CovidSP,3139,1524340.5,10434.6,20414767.4,0.0,1184.5,78818.7,701597545.0
LANL-GrowthRate,2951,1585419.2,29169.3,16630276.5,0.0,4529.8,171735.1,583078435.4
LNQ-ens1,3141,1858764.5,21755.4,23612402.8,0.0,2810.0,144062.7,727218182.5
COVIDhub-ensemble,3141,2023284.2,21025.0,27839502.1,0.0,2809.0,142884.0,977437696.0
JHUAPL-Bucky,3141,2146752.7,10749.6,29904950.5,0.0,1487.3,81178.8,1048344306.0
OliverWyman-Navigator,2686,2328247.9,20449.0,31886442.1,0.0,3087.2,152100.0,1194531844.0
RobertWalraven-ESG,3141,2363476.8,26546.2,24637028.5,0.0,3448.0,186900.6,775528926.8
PandemicCentral-USCounty,3080,2764414.8,30625.0,38599282.1,0.0,3600.0,216225.0,1207632001.0
UVA-Ensemble,2779,3283726.7,12267.4,128272643.2,0.0,1534.2,83208.9,7173110006.8
MITCovAlliance-SIR,2292,3462651.9,17160.4,58812042.0,0.2,2471.2,128339.2,2245837690.7
IowaStateLW-STEM,3103,5455103.3,8649.0,187176943.6,0.0,1156.0,58564.0,9390385216.0
CU-select,3098,6194250.1,16641.0,132566525.3,0.0,2209.0,112896.0,6815162916.0
Yu_Group-CLEP,3128,11955448.8,25818.8,158642100.8,0.0,2895.5,276578.5,6851666400.9
