,mean_rank
COVIDhub-baseline,5.6
CEID-Walk,5.7
JHUAPL-Bucky,6.2
LNQ-ens1,6.5
IowaStateLW-STEM,6.7
OliverWyman-Navigator,6.7
COVIDhub-ensemble,7.2
USC-SI_kJalpha,7.3
JHU_IDD-CovidSP,7.7
UCLA-SuEIR,7.7
UVA-Ensemble,8.4
CU-select,8.5
RobertWalraven-ESG,10.0
LANL-GrowthRate,10.7
