,count,mean,median,std,min,25%,75%,max
COVIDhub-baseline,3141,1160233.7,12544.0,10488917.3,0.0,1600.0,84100.0,336869316.0
Yu_Group-CLEP,3139,1933329.7,15767.1,15614784.7,0.0,1950.8,150400.5,398532300.2
LANL-GrowthRate,2951,1944269.4,36551.9,20605865.0,0.0,5781.5,224532.2,833381784.4
CEID-Walk,3141,1957316.9,23612.0,24540233.5,0.0,2977.7,168678.6,959063043.0
JHU_IDD-CovidSP,3139,2205097.1,16311.5,31752341.6,0.0,1820.4,134070.7,1152162323.7
USC-SI_kJalpha,2784,2255951.1,22500.0,25238164.2,0.0,2814.1,162409.0,798740644.0
CU-select,3096,2300295.3,21609.0,26116192.9,0.0,2809.0,152100.0,953697924.0
UVA-Ensemble,2781,2300777.5,16545.6,58899919.4,0.0,2179.3,116209.1,3245975287.0
LNQ-ens1,3141,2483180.7,29798.2,29568761.8,0.0,4180.0,200532.6,1032694506.5
COVIDhub-ensemble,3141,2644191.7,29241.0,34185264.7,0.0,4096.0,208849.0,1167452224.0
OliverWyman-Navigator,2671,3072790.4,31985.6,41726616.5,0.0,4489.0,236196.0,1611059044.0
RobertWalraven-ESG,3141,3102949.7,32735.7,28259675.0,0.0,4529.3,235079.5,754956953.2
UCLA-SuEIR,2906,3246565.3,16641.0,93474526.4,0.0,2077.1,127433.8,5141946168.4
PandemicCentral-USCounty,3085,3261293.7,38416.0,45590677.3,0.0,5041.0,280900.0,1659177289.0
JHUAPL-Bucky,3141,3302600.4,19230.6,50860219.2,0.0,2075.3,151509.7,1778695240.4
IowaStateLW-STEM,3103,3772688.1,10816.0,101410765.3,0.0,1225.0,81225.0,4505765625.0
MITCovAlliance-SIR,2237,4571885.1,24025.0,77113085.1,0.0,3037.9,198940.2,2987208376.7
