,count,mean,median,std,min,25%,75%,max
COVIDhub-baseline,51,12545.9,6766.0,15881.1,102.0,2771.0,13604.0,86339.0
Covid19Sim-Simulator,51,14403.7,9522.8,17430.7,197.6,4515.4,14914.4,83411.1
JCB-PRM,51,16160.4,10786.1,19604.8,19.2,6113.4,20085.4,104760.9
IowaStateLW-STEM,49,16738.8,9109.0,28894.9,53.0,4405.0,15639.0,189389.0
USACE-ERDC_SEIR,51,17880.1,13284.5,21343.6,83.8,5226.7,24042.2,136033.9
UCLA-SuEIR,51,18290.2,12871.3,21331.6,6.4,5697.3,23977.9,122682.0
USC-SI_kJalpha,51,20029.6,13982.0,22029.8,162.0,6511.0,24967.5,118313.0
CovidAnalytics-DELPHI,51,26185.0,14946.0,27209.3,335.0,5909.5,32643.0,114227.0
LANL-GrowthRate,51,26481.2,19830.5,27597.9,356.3,11340.8,34977.5,161590.0
RobertWalraven-ESG,51,29943.5,23121.1,30003.4,11.7,14177.5,38235.2,165792.5
