,mean_rank
COVIDhub-baseline,3.7
IowaStateLW-STEM,4.2
JHU_IDD-CovidSP,4.2
JHUAPL-Bucky,4.4
USC-SI_kJalpha,4.8
MITCovAlliance-SIR,5.4
RobertWalraven-ESG,6.0
CU-select,6.1
LANL-GrowthRate,6.2
