,count,mean,median,std,min,25%,75%,max
OliverWyman-Navigator,51,21696612.9,1547536.0,61424948.8,64.0,169450.0,8095872.5,348158281.0
JCB-PRM,51,21747967.9,3639914.0,47807405.8,152.3,428250.2,18590562.8,276669829.2
LNQ-ens1,51,33454950.3,3387032.5,104279728.8,0.0,395954.9,10700032.8,579810548.2
DDS-NBDS,51,34150634.9,3793419.2,86220391.5,297.7,393146.3,26324944.5,556228508.2
CU-select,51,36736841.6,4218916.0,104283066.1,1764.0,865988.5,18802417.0,517335025.0
USACE-ERDC_SEIR,51,39684407.9,4088119.0,117758489.4,18.8,537621.3,19642387.7,710741896.9
COVIDhub-baseline,51,45085491.4,5280804.0,118109706.0,121.0,1342254.5,19589050.0,578643025.0
USC-SI_kJalpha,51,46144243.7,5202961.0,128302570.3,900.0,1094161.0,17922190.5,619611664.0
IQVIA_ACOE-STAN,49,46232496.0,3829849.0,106819608.7,1296.0,559432.0,31770953.0,492129856.0
Covid19Sim-Simulator,51,49783403.7,8081646.7,120105083.9,106.2,1858802.5,36641576.3,698372601.7
CEID-Walk,51,49850540.8,5311314.8,130787586.1,45.5,1159627.3,16526880.9,555279533.5
UMich-RidgeTfReg,50,51631355.8,4210240.9,137036839.4,35.7,145436.7,28782288.3,694045832.2
Karlen-pypm,51,52598319.3,5139742.4,151892774.1,2937.6,604139.8,19542319.4,935778690.2
JHUAPL-Bucky,51,55447248.6,7489048.1,131150963.0,304.2,1245015.6,40863537.7,677552456.3
COVIDhub-ensemble,51,57533903.0,7728400.0,138057527.8,225.0,2421577.0,29898112.5,600152004.0
IowaStateLW-STEM,49,73617482.1,19245769.0,161865942.6,4624.0,2699089.0,54440642.5,781593849.0
LANL-GrowthRate,51,78006108.2,14904545.1,216442476.0,1960.7,2998085.4,34639209.8,1382132490.1
RobertWalraven-ESG,51,83501600.0,13112654.9,282914362.2,18.0,2279535.4,40956885.7,1937090473.5
UCLA-SuEIR,51,87183686.4,15596880.6,207733541.6,1883.6,3087291.5,44344462.3,1033063815.4
Google_Harvard-CPF,51,129588355.4,24845396.0,259095191.1,565.6,2411286.2,104448688.7,1117899225.0
JHU_IDD-CovidSP,51,139839939.7,46383500.5,319962628.1,63.8,3710428.6,79267069.0,1707195028.5
CovidAnalytics-DELPHI,51,211561272.4,35070084.0,466872224.3,2916.0,10024132.0,176892340.5,1979182144.0
TTU-squider,51,214189848.5,60015203.3,487285415.2,164.5,4264501.7,130606817.4,2383906307.0
