,mean_rank
COVIDhub-baseline,2.1
Covid19Sim-Simulator,3.5
IowaStateLW-STEM,3.5
UCLA-SuEIR,3.8
USACE-ERDC_SEIR,3.9
USC-SI_kJalpha,4.9
RobertWalraven-ESG,6.2
