,mean_rank
COVIDhub-baseline,4.4
JHUAPL-Bucky,5.0
JCB-PRM,5.3
USACE-ERDC_SEIR,6.2
CU-select,6.4
Covid19Sim-Simulator,6.6
Karlen-pypm,6.7
IowaStateLW-STEM,7.0
USC-SI_kJalpha,7.5
UCLA-SuEIR,8.1
JHU_IDD-CovidSP,8.8
LANL-GrowthRate,9.8
CovidAnalytics-DELPHI,11.7
RobertWalraven-ESG,11.8
