,count,mean,median,std,min,25%,75%,max
OliverWyman-Navigator,51,1451.2,480.0,2863.4,7.0,156.0,1196.5,17989.0
RobertWalraven-ESG,51,1491.8,409.7,3371.9,9.4,185.8,1392.7,20461.0
Geneva-DetGrowth,51,1530.8,713.4,2610.3,4.1,202.7,1307.6,13647.0
LNQ-ens1,51,1576.2,664.6,3772.6,12.4,261.3,1254.5,24741.2
Karlen-pypm,51,1703.4,587.7,3088.5,6.0,164.0,1594.7,17841.1
CU-select,51,1793.5,886.0,3120.9,6.0,150.0,1715.5,19020.0
USC-SI_kJalpha,51,1800.5,690.0,3463.7,5.0,261.0,1620.5,21309.0
MSRA-DeepST,47,1871.2,615.3,3647.0,23.5,222.1,1518.4,21099.3
COVIDhub-baseline,51,1905.7,866.0,3340.0,7.0,360.0,1871.0,20327.0
CEID-Walk,51,1938.5,922.1,3416.4,8.5,366.5,1802.7,20288.2
UMich-RidgeTfReg,50,2016.6,715.7,3491.7,9.7,264.9,1740.5,20579.6
JHU_CSSE-DECOM,51,2017.9,979.7,3189.8,2.9,286.5,2089.8,16914.3
COVIDhub-ensemble,51,2174.0,1090.0,3467.9,7.0,368.5,2241.5,20327.0
BPagano-RtDriven,51,2228.9,1048.5,3315.0,14.4,481.5,2427.2,18554.3
JCB-PRM,51,2272.8,1216.9,3193.1,2.4,282.0,2476.3,16094.1
DDS-NBDS,51,2299.7,1168.1,3552.1,6.7,356.8,3134.5,21564.6
Covid19Sim-Simulator,51,2482.8,1331.2,3624.4,6.9,532.1,2634.2,19843.1
JHUAPL-Bucky,51,2581.6,1368.0,3400.6,4.1,529.4,3121.5,15391.3
LANL-GrowthRate,51,2656.1,1545.4,5128.5,6.6,399.3,2476.2,33770.0
UCLA-SuEIR,51,2755.9,1636.7,3703.2,5.3,718.5,3139.0,21001.3
IowaStateLW-STEM,49,2768.1,1433.0,3965.9,17.0,543.0,3205.5,22468.0
JHU_IDD-CovidSP,51,4449.1,3223.3,5464.2,1.7,1108.2,4784.5,29171.1
CovidAnalytics-DELPHI,51,5537.1,3427.0,6276.8,76.0,2017.0,6549.0,25916.0
TTU-squider,51,5777.4,4491.6,6681.5,63.5,1180.7,6187.9,30227.0
