,mean_rank
COVIDhub-baseline,3.0
IowaStateLW-STEM,3.1
UCLA-SuEIR,3.5
USC-SI_kJalpha,3.9
MITCovAlliance-SIR,4.2
RobertWalraven-ESG,5.0
LANL-GrowthRate,5.2
