,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3141,174.9,56.6,529.5,0.0,20.3,144.0,12718.2
COVIDhub-baseline,3141,196.9,54.0,1074.8,0.0,19.0,146.0,52905.0
CEID-Walk,3141,198.0,56.8,1092.3,0.0,19.5,150.3,54044.9
COVIDhub-ensemble,3141,203.4,62.0,670.0,0.0,22.0,160.0,16856.0
UVA-Ensemble,2773,226.6,64.4,753.4,0.0,22.3,169.0,20458.5
JHU_IDD-CovidSP,3139,226.9,67.8,760.9,0.0,23.1,185.0,21254.9
IowaStateLW-STEM,3103,232.4,63.0,901.4,0.0,21.0,185.0,33958.0
UCLA-SuEIR,2660,233.6,67.5,725.2,0.0,23.3,187.5,21463.9
USC-SI_kJalpha,2794,233.9,73.0,767.1,0.0,26.0,188.0,22582.0
JHUAPL-Bucky,3141,237.9,58.9,1058.3,0.0,20.0,169.6,45391.1
LANL-GrowthRate,2951,256.1,96.6,667.5,0.0,38.8,228.6,17152.4
Google_Harvard-CPF,3140,258.7,63.1,877.5,0.0,19.9,182.7,19513.6
RobertWalraven-ESG,3141,301.9,93.1,890.5,0.0,33.3,251.1,18819.8
MITCovAlliance-SIR,2461,316.2,81.3,1156.9,0.0,30.2,222.0,30387.5
CU-select,3058,381.7,85.0,1616.6,0.0,32.0,246.0,52748.0
