,mean_rank
RobertWalraven-ESG,8.2
OliverWyman-Navigator,8.3
LNQ-ens1,8.6
Geneva-DetGrowth,8.7
MSRA-DeepST,8.8
Karlen-pypm,9.2
USC-SI_kJalpha,9.4
CEID-Walk,9.9
COVIDhub-baseline,10.0
CU-select,10.1
JHU_CSSE-DECOM,10.6
UMich-RidgeTfReg,10.6
COVIDhub-ensemble,11.7
DDS-NBDS,12.9
JCB-PRM,13.2
BPagano-RtDriven,13.2
JHUAPL-Bucky,13.7
LANL-GrowthRate,14.1
Covid19Sim-Simulator,14.2
IowaStateLW-STEM,15.3
UCLA-SuEIR,16.7
JHU_IDD-CovidSP,18.8
TTU-squider,21.6
CovidAnalytics-DELPHI,22.2
