,mean_rank
COVIDhub-baseline,3.1
Covid19Sim-Simulator,3.7
IowaStateLW-STEM,3.8
JCB-PRM,4.6
USACE-ERDC_SEIR,4.7
USC-SI_kJalpha,5.5
UCLA-SuEIR,5.6
CovidAnalytics-DELPHI,7.7
LANL-GrowthRate,7.8
RobertWalraven-ESG,8.5
