,count,mean,median,std,min,25%,75%,max
COVIDhub-baseline,3141,283.8,88.0,849.5,0.0,31.0,236.0,17049.0
IowaStateLW-STEM,3103,308.9,89.0,922.8,0.0,30.0,246.0,18008.0
JHU_IDD-CovidSP,3139,337.8,90.9,1198.5,0.0,30.5,256.2,26619.0
CEID-Walk,3141,372.7,114.0,1154.0,0.0,37.7,308.8,26095.5
JHUAPL-Bucky,2393,374.9,106.7,1200.6,0.0,38.4,283.0,27301.5
LNQ-ens1,3141,411.2,130.1,1248.9,0.0,48.7,341.4,27301.8
USC-SI_kJalpha,2790,414.8,127.2,1295.0,0.0,45.0,343.0,32247.0
COVIDhub-ensemble,3141,420.4,132.0,1285.9,0.0,49.0,346.0,28490.0
LANL-GrowthRate,2951,420.6,152.2,1099.9,0.0,61.7,373.1,26791.1
OliverWyman-Navigator,2724,441.9,130.0,1410.1,0.0,51.0,349.0,33411.0
MITCovAlliance-SIR,2339,451.8,119.8,1678.4,0.0,44.5,326.6,43085.9
UVA-Ensemble,2766,463.2,150.8,1275.9,0.0,53.6,398.3,30983.9
RobertWalraven-ESG,3141,476.1,146.6,1365.1,0.0,53.2,391.9,32521.5
PandemicCentral-USCounty,3085,477.6,144.0,1466.1,0.0,50.0,399.0,37325.0
CU-select,3061,700.3,135.0,3363.5,0.0,48.0,382.0,131326.0
Yu_Group-CLEP,3136,944.8,144.2,3364.0,0.0,44.7,521.2,71277.5
