,mean_rank
LNQ-ens1,6.0
COVIDhub-baseline,6.1
CEID-Walk,6.2
COVIDhub-ensemble,6.5
OliverWyman-Navigator,6.7
JHUAPL-Bucky,7.7
USC-SI_kJalpha,7.7
IowaStateLW-STEM,7.9
Google_Harvard-CPF,8.3
CU-select,8.4
PandemicCentral-USCounty,9.3
LANL-GrowthRate,9.3
UVA-Ensemble,9.7
JHU_IDD-CovidSP,9.8
MITCovAlliance-SIR,10.6
