,mean_rank
IowaStateLW-STEM,3.7
COVIDhub-baseline,3.7
JHU_IDD-CovidSP,3.8
JHUAPL-Bucky,4.3
MITCovAlliance-SIR,5.2
USC-SI_kJalpha,5.3
RobertWalraven-ESG,6.3
CU-select,6.3
LANL-GrowthRate,6.5
