,count,mean,median,std,min,25%,75%,max
COVIDhub-baseline,3141,229.2,70.0,624.4,0.0,24.0,190.0,14121.0
CEID-Walk,3141,260.3,77.1,747.7,0.0,26.5,209.6,19976.6
UVA-Ensemble,2780,260.8,75.9,783.8,0.0,27.4,205.7,23122.5
LNQ-ens1,3141,265.3,84.3,755.1,0.0,28.9,230.8,20478.0
IowaStateLW-STEM,3103,270.4,76.0,937.9,0.0,26.0,215.0,24844.0
COVIDhub-ensemble,3141,284.8,83.0,880.3,0.0,29.0,231.0,21315.0
USC-SI_kJalpha,2791,286.9,91.0,862.6,0.0,32.0,244.0,21220.6
JHUAPL-Bucky,3141,293.3,94.9,861.1,0.0,30.1,253.4,23793.1
JHU_IDD-CovidSP,3139,294.2,78.6,1014.1,0.0,26.8,225.4,23684.1
OliverWyman-Navigator,2785,309.0,90.0,923.9,0.0,35.0,243.0,24417.0
LANL-GrowthRate,2951,327.0,120.5,848.5,0.0,47.1,293.8,20590.7
PandemicCentral-USCounty,3080,374.6,107.0,1058.3,0.0,35.0,315.0,22331.0
MITCovAlliance-SIR,2398,382.5,98.5,1433.7,0.0,35.3,274.5,37296.9
RobertWalraven-ESG,3141,386.8,115.8,1146.6,0.0,40.9,315.7,28156.7
Yu_Group-CLEP,3133,456.6,95.8,1853.3,0.0,33.1,318.5,63884.3
CU-select,3062,500.6,110.0,2439.3,0.0,40.0,292.0,78740.0
