,mean_rank
LNQ-ens1,6.7
JCB-PRM,6.8
COVIDhub-baseline,7.1
CEID-Walk,7.2
JHUAPL-Bucky,8.6
USACE-ERDC_SEIR,8.8
DDS-NBDS,8.9
UMich-RidgeTfReg,9.0
COVIDhub-ensemble,9.7
CU-select,10.0
IowaStateLW-STEM,10.0
Karlen-pypm,10.0
Covid19Sim-Simulator,10.4
USC-SI_kJalpha,10.5
JHU_IDD-CovidSP,11.1
TTU-squider,12.8
UCLA-SuEIR,13.1
LANL-GrowthRate,14.6
RobertWalraven-ESG,17.1
CovidAnalytics-DELPHI,17.4
