,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Austria,688,1358.9,918.0,511.9,670.9,230.0,-176.1,True,True
Belgium,9696,22603.0,11333.0,8161.4,12907.0,1637.0,-1534.6,True,True
Bulgaria,199,138.9,116.0,47.6,-60.1,-83.0,-151.4,False,False
Croatia,107,238.7,136.0,57.3,131.7,29.0,-49.7,True,True
Cyprus,19,12.0,30.0,14.8,-7.0,11.0,-4.2,False,True
Czechia,336,638.4,462.0,199.3,302.4,126.0,-136.7,True,True
Denmark,600,1052.4,695.0,771.1,452.4,95.0,171.1,True,True
Estonia,69,144.6,110.0,75.9,75.6,41.0,6.9,True,True
Finland,326,437.9,291.0,166.7,111.9,-35.0,-159.3,True,False
France,29636,66530.0,37965.0,23103.7,36894.0,8329.0,-6532.3,True,True
Germany,8895,19397.4,12145.0,5913.2,10502.4,3250.0,-2981.8,True,True
Greece,190,264.1,221.0,123.0,74.1,31.0,-67.0,True,True
Hungary,570,983.3,599.0,319.0,413.3,29.0,-251.0,True,True
Ireland,1715,3493.0,2011.0,987.1,1778.0,296.0,-727.9,True,True
Italy,34610,55912.4,38668.0,26600.2,21302.4,4058.0,-8009.8,True,True
Latvia,30,5.0,22.0,156.2,-25.0,-8.0,126.2,True,False
Lithuania,76,150.3,115.0,40.3,74.3,39.0,-35.7,True,True
Luxembourg,110,144.7,139.0,117.6,34.7,29.0,7.6,True,True
Malta,9,3.0,14.0,12.5,-6.0,5.0,3.5,True,True
Netherlands,6108,11877.0,7439.0,7357.8,5769.0,1331.0,1249.8,True,True
Norway,244,590.6,405.0,336.5,346.6,161.0,92.5,True,True
Poland,1346,1556.4,990.0,688.6,210.4,-356.0,-657.4,False,False
Portugal,1528,2477.9,2238.0,955.7,949.9,710.0,-572.3,True,True
Romania,1500,1759.0,1502.0,599.3,259.0,2.0,-900.7,True,False
Slovakia,28,108.9,53.0,51.5,80.9,25.0,23.5,True,True
Slovenia,109,268.7,165.0,86.4,159.7,56.0,-22.6,True,True
Spain,28322,47831.4,29630.0,24624.3,19509.4,1308.0,-3697.7,True,True
Sweden,5053,7340.1,4013.0,9089.1,2287.1,-1040.0,4036.1,True,False
Switzerland,1956,3964.9,2398.0,1712.5,2008.9,442.0,-243.5,True,True
United Kingdom,42674,61890.4,34010.0,33141.8,19216.4,-8664.0,-9532.2,True,True
