,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,992,797.6,831.0,1046.1,-194.4,-161.0,54.1,True,True
Austria,688,741.3,691.0,642.3,53.3,3.0,-45.7,True,True
Belgium,9696,9958.3,9771.0,9641.2,262.3,75.0,-54.8,True,True
Bolivia,740,565.6,608.0,357.7,-174.4,-132.0,-382.3,True,False
Brazil,49976,47482.1,49298.0,58704.3,-2493.9,-678.0,8728.3,True,False
Bulgaria,199,167.1,181.0,201.6,-31.9,-18.0,2.6,True,True
Canada,8466,9437.0,8620.0,7886.1,971.0,154.0,-579.9,True,True
Chile,4295,2068.4,2178.0,2819.9,-2226.6,-2117.0,-1475.1,True,True
Colombia,2148,1541.1,1662.0,1522.0,-606.9,-486.0,-626.0,True,False
Croatia,107,111.1,112.0,100.4,4.1,5.0,-6.6,False,False
Cuba,85,85.7,88.0,81.5,0.7,3.0,-3.5,False,False
Cyprus,19,17.0,18.0,12.0,-2.0,-1.0,-7.0,True,False
Czechia,336,331.9,341.0,357.1,-4.1,5.0,21.1,False,False
Denmark,600,611.3,604.0,615.7,11.3,4.0,15.7,True,False
Dominican Republic,655,616.0,572.0,546.4,-39.0,-83.0,-108.6,False,False
Ecuador,4156,3778.7,4016.0,5594.2,-377.3,-140.0,1438.2,True,False
Egypt,2106,1607.6,1549.0,1193.0,-498.4,-557.0,-913.0,False,False
Estonia,69,76.1,73.0,61.0,7.1,4.0,-8.0,True,False
Finland,326,345.1,337.0,316.7,19.1,11.0,-9.3,True,True
France,29636,29856.6,29602.0,30783.6,220.6,-34.0,1147.6,True,False
Germany,8895,9222.7,9012.0,8970.3,327.7,117.0,75.3,True,True
Greece,190,198.0,189.0,189.0,8.0,-1.0,-1.0,True,True
Honduras,358,312.0,320.0,340.9,-46.0,-38.0,-17.1,True,True
Hungary,570,624.7,591.0,534.3,54.7,21.0,-35.7,True,True
Iceland,10,10.0,10.0,16.6,0.0,0.0,6.6,True,False
Ireland,1715,1769.4,1706.0,1681.6,54.4,-9.0,-33.4,True,True
Israel,305,295.9,301.0,316.0,-9.1,-4.0,11.0,True,False
Italy,34610,35098.1,34885.0,35401.8,488.1,275.0,791.8,True,False
Japan,955,1086.3,1029.0,1072.2,131.3,74.0,117.2,True,True
Latvia,30,29.4,27.0,25.9,-0.6,-3.0,-4.1,False,False
Lithuania,76,89.0,81.0,76.5,13.0,5.0,0.5,True,True
Luxembourg,110,110.0,113.0,109.3,0.0,3.0,-0.7,False,False
Malaysia,121,115.0,123.0,115.1,-6.0,2.0,-5.9,True,True
Mexico,20781,17045.0,18640.0,5688.4,-3736.0,-2141.0,-15092.6,True,False
Moldova,464,424.4,447.0,324.2,-39.6,-17.0,-139.8,True,False
Netherlands,6108,6339.3,6265.0,6086.1,231.3,157.0,-21.9,True,True
Norway,244,238.7,244.0,242.9,-5.3,0.0,-1.1,True,True
Panama,493,436.3,433.0,390.6,-56.7,-60.0,-102.4,False,False
Peru,7861,7361.9,7848.0,11186.0,-499.1,-13.0,3325.0,True,False
Philippines,1150,1196.1,1124.0,957.8,46.1,-26.0,-192.2,True,False
Poland,1346,1255.9,1238.0,1175.0,-90.1,-108.0,-171.0,False,False
Portugal,1528,1679.1,1570.0,1537.4,151.1,42.0,9.4,True,True
Romania,1500,1468.7,1460.0,1314.2,-31.3,-40.0,-185.8,False,False
Russia,7992,8149.6,7932.0,6238.2,157.6,-60.0,-1753.8,True,False
Serbia,260,257.6,264.0,266.6,-2.4,4.0,6.6,False,False
Slovakia,28,28.0,30.0,22.0,0.0,2.0,-6.0,False,False
Slovenia,109,114.4,113.0,105.6,5.4,4.0,-3.4,True,True
South Korea,280,280.1,287.0,262.8,0.1,7.0,-17.2,False,False
Spain,28322,27922.3,27722.0,29638.3,-399.7,-600.0,1316.3,False,False
Sweden,5053,5418.1,5364.0,4981.7,365.1,311.0,-71.3,True,True
Switzerland,1956,1939.0,1963.0,1930.4,-17.0,7.0,-25.6,True,False
Turkey,4927,5089.6,4906.0,4689.6,162.6,-21.0,-237.4,True,False
Ukraine,1004,998.1,1033.0,846.6,-5.9,29.0,-157.4,False,False
United Kingdom,42674,44911.1,42208.0,42504.4,2237.1,-466.0,-169.6,True,True
