,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Austria,688,942.4,837.0,711.7,254.4,149.0,23.7,True,True
Belgium,9696,12738.1,10307.0,9464.2,3042.1,611.0,-231.8,True,True
Bulgaria,199,212.3,178.0,108.8,13.3,-21.0,-90.2,False,False
Canada,8466,11805.0,9447.0,6620.0,3339.0,981.0,-1846.0,True,True
Croatia,107,221.0,209.0,109.3,114.0,102.0,2.3,True,True
Cyprus,19,15.0,24.0,11.1,-4.0,5.0,-7.9,False,False
Czechia,336,446.7,374.0,280.3,110.7,38.0,-55.7,True,True
Denmark,600,936.1,713.0,789.6,336.1,113.0,189.6,True,True
Estonia,69,88.6,96.0,69.1,19.6,27.0,0.1,False,True
Finland,326,555.6,557.0,299.3,229.6,231.0,-26.7,False,True
France,29636,37806.7,33242.0,28859.1,8170.7,3606.0,-776.9,True,True
Germany,8895,12814.3,11571.0,8543.0,3919.3,2676.0,-352.0,True,True
Greece,190,213.1,207.0,152.0,23.1,17.0,-38.0,True,False
Hungary,570,827.7,644.0,453.1,257.7,74.0,-116.9,True,True
Ireland,1715,2776.0,2353.0,1697.5,1061.0,638.0,-17.5,True,True
Italy,34610,43192.4,37610.0,31458.5,8582.4,3000.0,-3151.5,True,True
Latvia,30,36.1,39.0,36.1,6.1,9.0,6.1,False,True
Lithuania,76,79.6,76.0,53.5,3.6,0.0,-22.5,True,False
Luxembourg,110,149.7,134.0,97.9,39.7,24.0,-12.1,True,True
Netherlands,6108,8884.9,7568.0,6535.5,2776.9,1460.0,427.5,True,True
Norway,244,274.4,315.0,282.3,30.4,71.0,38.3,False,False
Poland,1346,1611.1,1555.0,1109.2,265.1,209.0,-236.8,True,True
Portugal,1528,1969.4,1884.0,1225.8,441.4,356.0,-302.2,True,True
Romania,1500,2006.4,1949.0,1139.1,506.4,449.0,-360.9,True,True
Slovakia,28,72.0,44.0,26.7,44.0,16.0,-1.3,True,True
Slovenia,109,191.0,136.0,129.9,82.0,27.0,20.9,True,True
Spain,28322,38232.1,30772.0,27726.9,9910.1,2450.0,-595.1,True,True
Sweden,5053,6092.6,5847.0,8614.1,1039.6,794.0,3561.1,True,False
Switzerland,1956,2583.0,2302.0,2147.7,627.0,346.0,191.7,True,True
United Kingdom,42674,80186.7,43456.0,40554.0,37512.7,782.0,-2120.0,True,True
