,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Bulgaria,338,274.6,264.0,58.2,-63.4,-74.0,-279.8,False,False
Canada,8929,17217.3,11998.0,4507.9,8288.3,3069.0,-4421.1,True,True
Croatia,133,363.6,343.0,63.9,230.6,210.0,-69.1,True,True
Cyprus,19,26.9,26.0,18.0,7.9,7.0,-1.0,True,True
Estonia,69,126.1,109.0,92.1,57.1,40.0,23.1,True,True
Finland,329,704.3,851.0,358.3,375.3,522.0,29.3,False,True
France,30195,48732.9,36978.0,25096.0,18537.9,6783.0,-5099.0,True,True
Germany,9124,17418.9,15260.0,6921.9,8294.9,6136.0,-2202.1,True,True
Greece,201,262.6,229.0,141.5,61.6,28.0,-59.5,True,True
Hungary,596,1146.3,829.0,311.3,550.3,233.0,-284.7,True,True
Ireland,1764,3864.1,3012.0,1389.1,2100.1,1248.0,-374.9,True,True
Italy,35102,55444.0,41878.0,27777.1,20342.0,6776.0,-7324.9,True,True
Latvia,31,63.4,54.0,239.9,32.4,23.0,208.9,True,False
Luxembourg,112,190.9,148.0,130.2,78.9,36.0,18.2,True,True
Portugal,1716,2703.0,2418.0,1022.7,987.0,702.0,-693.3,True,True
Romania,2165,2817.6,2926.0,677.4,652.6,761.0,-1487.6,False,False
Slovenia,116,262.0,149.0,102.2,146.0,33.0,-13.8,True,True
Spain,28432,49855.7,32497.0,25230.9,21423.7,4065.0,-3201.1,True,True
Sweden,5749,8429.7,7755.0,17337.3,2680.7,2006.0,11588.3,True,False
United Kingdom,41188,120128.3,52633.0,27100.1,78940.3,11445.0,-14087.9,True,True
