,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,2893,1222.6,1424.0,3694.9,-1670.4,-1469.0,801.9,True,True
Austria,712,888.0,721.0,642.3,176.0,9.0,-69.7,True,True
Belgium,9821,10936.3,10047.0,9697.7,1115.3,226.0,-123.3,True,True
Bolivia,2535,808.0,1273.0,503.9,-1727.0,-1262.0,-2031.1,True,False
Brazil,86449,81548.3,92905.0,111595.9,-4900.7,6456.0,25146.9,False,False
Bulgaria,338,218.6,315.0,256.4,-119.4,-23.0,-81.6,True,True
Canada,8929,13974.0,10857.0,8141.5,5045.0,1928.0,-787.5,True,True
Chile,9020,3694.0,5277.0,9633.7,-5326.0,-3743.0,613.7,True,True
Colombia,8269,2401.0,3608.0,3518.8,-5868.0,-4661.0,-4750.2,True,True
Croatia,133,134.4,128.0,100.4,1.4,-5.0,-32.6,False,False
Cuba,87,90.9,95.0,81.5,3.9,8.0,-5.5,False,False
Cyprus,19,17.0,19.0,12.0,-2.0,0.0,-7.0,True,False
Czechia,369,359.3,359.0,367.0,-9.7,-10.0,-2.0,False,True
Denmark,613,668.3,643.0,624.0,55.3,30.0,11.0,True,True
Dominican Republic,1055,847.7,689.0,591.8,-207.3,-366.0,-463.2,False,False
Ecuador,5507,5322.3,5366.0,5722.6,-184.7,-141.0,215.6,True,False
Egypt,4558,2491.1,2810.0,1533.1,-2066.9,-1748.0,-3024.9,True,False
Estonia,69,99.4,78.0,61.0,30.4,9.0,-8.0,True,True
Finland,329,422.1,372.0,316.7,93.1,43.0,-12.3,True,True
France,30195,32222.9,30455.0,31417.1,2027.9,260.0,1222.1,True,True
Germany,9124,10559.3,9722.0,9122.2,1435.3,598.0,-1.8,True,True
Greece,201,206.4,199.0,190.7,5.4,-2.0,-10.3,True,False
Honduras,1098,463.4,571.0,739.3,-634.6,-527.0,-358.7,True,True
Hungary,596,840.3,735.0,536.4,244.3,139.0,-59.6,True,True
Iceland,10,10.0,11.0,24.9,0.0,1.0,14.9,False,False
Ireland,1764,2013.4,1775.0,1692.5,249.4,11.0,-71.5,True,True
Israel,457,332.1,329.0,345.8,-124.9,-128.0,-111.2,False,True
Italy,35102,38365.0,36844.0,40867.2,3263.0,1742.0,5765.2,True,False
Japan,996,1510.9,1245.0,1204.7,514.9,249.0,208.7,True,True
Latvia,31,39.7,30.0,26.4,8.7,-1.0,-4.6,True,True
Lithuania,80,125.0,106.0,76.5,45.0,26.0,-3.5,True,True
Luxembourg,112,110.0,119.0,109.3,-2.0,7.0,-2.7,False,False
Malaysia,123,115.0,135.0,116.0,-8.0,12.0,-7.0,False,True
Mexico,43374,29855.7,51567.0,6733.0,-13518.3,8193.0,-36641.0,True,False
Moldova,732,648.6,847.0,345.3,-83.4,115.0,-386.7,False,False
Netherlands,6159,7027.9,6686.0,6123.1,868.9,527.0,-35.9,True,True
Norway,255,243.9,256.0,242.9,-11.1,1.0,-12.1,True,False
Panama,1275,571.7,621.0,483.6,-703.3,-654.0,-791.4,True,False
Peru,17843,12756.0,16186.0,17975.0,-5087.0,-1657.0,132.0,True,True
Philippines,1897,1656.3,1431.0,969.8,-240.7,-466.0,-927.2,False,False
Poland,1664,1598.3,1603.0,1209.7,-65.7,-61.0,-454.3,True,False
Portugal,1716,2148.6,1803.0,1627.6,432.6,87.0,-88.4,True,True
Romania,2165,1902.4,1780.0,1337.6,-262.6,-385.0,-827.4,False,False
Russia,13172,13744.4,15189.0,7152.8,572.4,2017.0,-6019.2,False,False
Serbia,518,282.3,298.0,266.6,-235.7,-220.0,-251.4,True,False
Slovakia,28,28.0,32.0,22.0,0.0,4.0,-6.0,False,False
Slovenia,116,115.9,117.0,105.6,-0.1,1.0,-10.4,False,False
South Korea,298,302.4,313.0,262.8,4.4,15.0,-35.2,False,False
Spain,28432,14359.1,28456.0,34155.0,-14072.9,24.0,5723.0,True,True
Sweden,5749,7514.3,6330.0,5241.7,1765.3,581.0,-507.3,True,True
Switzerland,1977,2030.0,2021.0,1931.1,53.0,44.0,-45.9,True,True
Turkey,5596,6111.4,5272.0,4756.8,515.4,-324.0,-839.2,True,False
Ukraine,1610,1423.0,1965.0,902.6,-187.0,355.0,-707.4,False,False
United Kingdom,41188,51896.7,45045.0,44268.0,10708.7,3857.0,3080.0,True,True
