,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Bulgaria,338,236.0,221.0,56.6,-102.0,-117.0,-281.4,False,False
Canada,8929,16793.0,9661.0,5610.9,7864.0,732.0,-3318.1,True,True
Croatia,133,157.9,248.0,56.2,24.9,115.0,-76.8,False,False
Cyprus,19,39.7,32.0,18.7,20.7,13.0,-0.3,True,True
Estonia,69,164.7,117.0,92.0,95.7,48.0,23.0,True,True
Finland,329,1424.3,944.0,470.5,1095.3,615.0,141.5,True,True
France,30195,63338.6,38040.0,24718.7,33143.6,7845.0,-5476.3,True,True
Germany,9124,23847.4,18243.0,6937.3,14723.4,9119.0,-2186.7,True,True
Greece,201,404.0,252.0,138.6,203.0,51.0,-62.4,True,True
Hungary,596,1339.1,990.0,308.6,743.1,394.0,-287.4,True,True
Ireland,1764,7219.9,3012.0,1458.1,5455.9,1248.0,-305.9,True,True
Italy,35102,65009.7,42645.0,27424.6,29907.7,7543.0,-7677.4,True,True
Latvia,31,102.0,61.0,510.4,71.0,30.0,479.4,True,False
Luxembourg,112,280.9,153.0,144.4,168.9,41.0,32.4,True,True
Portugal,1716,3333.0,2836.0,1015.0,1617.0,1120.0,-701.0,True,True
Romania,2165,2779.0,2451.0,651.6,614.0,286.0,-1513.4,True,False
Slovakia,28,95.1,45.0,24.9,67.1,17.0,-3.1,True,True
Slovenia,116,184.9,143.0,84.9,68.9,27.0,-31.1,True,True
Spain,28432,58380.0,31985.0,26342.3,29948.0,3553.0,-2089.7,True,True
Sweden,5749,10602.6,7363.0,14607.7,4853.6,1614.0,8858.7,True,False
United Kingdom,41188,81209.7,45050.0,35003.5,40021.7,3862.0,-6184.5,True,True
