,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1146,1097.6,1092.0,1217.1,-48.4,-54.0,71.1,False,False
Argentina,2893,2084.4,2206.0,3288.2,-808.6,-687.0,395.2,True,True
Australia,155,111.7,107.0,102.4,-43.3,-48.0,-52.6,False,False
Austria,712,748.3,719.0,732.1,36.3,7.0,20.1,True,True
Bangladesh,2874,2794.9,3362.0,3544.3,-79.1,488.0,670.3,False,False
Belarus,530,525.7,518.0,495.3,-4.3,-12.0,-34.7,False,False
Belgium,9821,9870.9,9851.0,9752.9,49.9,30.0,-68.1,True,False
Bolivia,2535,1943.6,2229.0,2129.6,-591.4,-306.0,-405.4,True,True
Brazil,86449,84741.6,85000.0,93635.4,-1707.4,-1449.0,7186.4,True,False
Bulgaria,338,296.1,308.0,346.5,-41.9,-30.0,8.5,True,True
Canada,8929,8967.7,9197.0,9166.9,38.7,268.0,237.9,False,False
Chile,9020,9481.9,9007.0,14992.3,461.9,-13.0,5972.3,True,False
Colombia,8269,6739.0,9323.0,10633.3,-1530.0,1054.0,2364.3,True,False
Croatia,133,107.0,113.0,188.1,-26.0,-20.0,55.1,True,False
Cuba,87,89.9,90.0,106.4,2.9,3.0,19.4,False,False
Cyprus,19,19.0,20.0,17.3,0.0,1.0,-1.7,False,False
Czechia,369,394.3,363.0,352.3,25.3,-6.0,-16.7,True,True
Denmark,613,619.4,623.0,636.8,6.4,10.0,23.8,False,False
Dominican Republic,1055,972.9,1070.0,1151.1,-82.1,15.0,96.1,True,False
Ecuador,5507,5223.6,5033.0,12492.5,-283.4,-474.0,6985.5,False,False
Egypt,4558,5087.9,5031.0,7622.6,529.9,473.0,3064.6,True,False
Estonia,69,69.0,73.0,71.8,0.0,4.0,2.8,False,False
Finland,329,335.7,339.0,318.1,6.7,10.0,-10.9,False,False
France,30195,30313.3,30204.0,30216.0,118.3,9.0,21.0,True,True
Germany,9124,9249.6,9376.0,9589.2,125.6,252.0,465.2,False,False
Greece,201,194.9,199.0,202.3,-6.1,-2.0,1.3,True,True
Honduras,1098,926.4,993.0,862.4,-171.6,-105.0,-235.6,True,False
Hungary,596,623.4,624.0,598.4,27.4,28.0,2.4,False,True
Iceland,10,10.0,10.0,11.7,0.0,0.0,1.7,True,False
Iran,15484,13921.6,13784.0,14740.9,-1562.4,-1700.0,-743.1,False,True
Ireland,1764,1812.1,1766.0,1771.9,48.1,2.0,7.9,True,True
Israel,457,364.3,345.0,318.3,-92.7,-112.0,-138.7,False,False
Italy,35102,35139.1,35602.0,36314.8,37.1,500.0,1212.8,False,False
Japan,996,1037.6,1028.0,1079.8,41.6,32.0,83.8,True,False
Kuwait,429,432.9,438.0,460.1,3.9,9.0,31.1,False,False
Latvia,31,30.0,33.0,31.4,-1.0,2.0,0.4,False,True
Lithuania,80,85.7,85.0,83.4,5.7,5.0,3.4,True,True
Luxembourg,112,110.0,112.0,115.9,-2.0,0.0,3.9,True,False
Malaysia,123,121.0,143.0,123.8,-2.0,20.0,0.8,False,True
Malta,9,9.0,10.0,8.5,0.0,1.0,-0.5,False,False
Mexico,43374,45251.0,48442.0,42117.0,1877.0,5068.0,-1257.0,False,True
Moldova,732,749.9,820.0,1090.5,17.9,88.0,358.5,False,False
Morocco,305,248.0,230.0,264.5,-57.0,-75.0,-40.5,False,True
Netherlands,6159,6181.9,6249.0,6191.0,22.9,90.0,32.0,False,False
Norway,255,268.3,256.0,245.1,13.3,1.0,-9.9,True,True
Pakistan,5822,6392.6,7656.0,8009.9,570.6,1834.0,2187.9,False,False
Panama,1275,1001.3,1010.0,850.5,-273.7,-265.0,-424.5,True,False
Peru,17843,14223.3,14309.0,22484.7,-3619.7,-3534.0,4641.7,True,False
Philippines,1897,1533.3,1483.0,1482.9,-363.7,-414.0,-414.1,False,False
Poland,1664,1754.3,1799.0,1886.6,90.3,135.0,222.6,False,False
Portugal,1716,1695.1,1655.0,1586.3,-20.9,-61.0,-129.7,False,False
Romania,2165,1997.7,1976.0,2279.2,-167.3,-189.0,114.2,False,True
Russia,13172,12759.0,12897.0,12952.0,-413.0,-275.0,-220.0,True,True
Saudi Arabia,2703,2646.4,2448.0,10912.5,-56.6,-255.0,8209.5,False,False
Serbia,518,304.7,294.0,273.7,-213.3,-224.0,-244.3,False,False
Slovakia,28,28.0,29.0,28.9,0.0,1.0,0.9,False,False
Slovenia,116,118.7,114.0,111.7,2.7,-2.0,-4.3,True,False
South Korea,298,289.7,301.0,288.9,-8.3,3.0,-9.1,True,False
Spain,28432,28420.1,28712.0,27983.5,-11.9,280.0,-448.5,False,False
Sweden,5749,5931.9,5819.0,5559.9,182.9,70.0,-189.1,True,False
Switzerland,1977,1985.1,1989.0,2056.5,8.1,12.0,79.5,False,False
Turkey,5596,5664.0,5829.0,6357.5,68.0,233.0,761.5,False,False
Ukraine,1610,1643.4,1711.0,1941.2,33.4,101.0,331.2,False,False
United Arab Emirates,343,355.4,344.0,352.2,12.4,1.0,9.2,True,True
United Kingdom,41188,47171.0,45633.0,45474.4,5983.0,4445.0,4286.4,True,True
