,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1146,1135.4,1120.0,1138.7,-10.6,-26.0,-7.3,False,True
Argentina,2893,2615.7,2629.0,2647.4,-277.3,-264.0,-245.6,True,True
Australia,155,135.9,133.0,114.4,-19.1,-22.0,-40.6,False,False
Austria,712,713.6,714.0,706.7,1.6,2.0,-5.3,False,False
Bangladesh,2874,2846.0,2867.0,2942.3,-28.0,-7.0,68.3,True,False
Belarus,530,529.0,530.0,524.1,-1.0,0.0,-5.9,True,False
Belgium,9821,9815.4,9812.0,9850.9,-5.6,-9.0,29.9,False,False
Bolivia,2535,2445.9,2466.0,2691.7,-89.1,-69.0,156.7,True,False
Brazil,86449,85820.6,85486.0,86122.7,-628.4,-963.0,-326.3,False,True
Bulgaria,338,327.4,323.0,335.7,-10.6,-15.0,-2.3,False,True
Canada,8929,8953.4,8955.0,9067.7,24.4,26.0,138.7,False,False
Chile,9020,9809.3,8954.0,8009.4,789.3,-66.0,-1010.6,True,False
Colombia,8269,7960.9,7984.0,7586.0,-308.1,-285.0,-683.0,True,False
Croatia,133,120.9,123.0,125.1,-12.1,-10.0,-7.9,True,True
Cuba,87,87.0,88.0,87.0,0.0,1.0,-0.0,False,False
Cyprus,19,19.0,19.0,19.4,0.0,0.0,0.4,True,False
Czechia,369,365.0,362.0,349.1,-4.0,-7.0,-19.9,False,False
Denmark,613,612.7,613.0,610.5,-0.3,0.0,-2.5,True,False
Dominican Republic,1055,1053.0,1069.0,1033.5,-2.0,14.0,-21.5,False,False
Ecuador,5507,5541.0,5553.0,13347.9,34.0,46.0,7840.9,False,False
Egypt,4558,4682.6,4708.0,4647.8,124.6,150.0,89.8,False,True
Estonia,69,69.0,70.0,68.4,0.0,1.0,-0.6,False,False
Finland,329,327.1,330.0,328.8,-1.9,1.0,-0.2,True,True
France,30195,30281.9,30208.0,30569.8,86.9,13.0,374.8,True,False
Germany,9124,9110.0,9120.0,9160.2,-14.0,-4.0,36.2,True,False
Greece,201,194.9,195.0,192.2,-6.1,-6.0,-8.8,True,False
Honduras,1098,1008.0,1027.0,1062.6,-90.0,-71.0,-35.4,True,True
Hungary,596,596.9,601.0,606.0,0.9,5.0,10.0,False,False
Iceland,10,10.0,10.0,10.4,0.0,0.0,0.4,True,False
Indonesia,4714,4603.3,4627.0,4660.3,-110.7,-87.0,-53.7,True,True
Iran,15484,15352.9,15330.0,14925.9,-131.1,-154.0,-558.1,False,False
Ireland,1764,1759.0,1757.0,1761.1,-5.0,-7.0,-2.9,False,True
Israel,457,449.3,451.0,444.5,-7.7,-6.0,-12.5,True,False
Italy,35102,35123.0,35098.0,35153.3,21.0,-4.0,51.3,True,False
Japan,996,988.6,999.0,982.2,-7.4,3.0,-13.8,True,False
Kuwait,429,423.4,422.0,427.8,-5.6,-7.0,-1.2,False,True
Latvia,31,31.9,31.0,30.5,0.9,0.0,-0.5,True,True
Lithuania,80,80.9,81.0,79.1,0.9,1.0,-0.9,False,False
Luxembourg,112,111.0,112.0,110.3,-1.0,0.0,-1.7,True,False
Malaysia,123,123.9,125.0,119.4,0.9,2.0,-3.6,False,False
Malta,9,9.0,9.0,9.2,0.0,0.0,0.2,True,False
Mexico,43374,42765.1,42806.0,43735.2,-608.9,-568.0,361.2,True,True
Moldova,732,720.0,726.0,743.0,-12.0,-6.0,11.0,True,True
Netherlands,6159,6154.1,6163.0,6174.4,-4.9,4.0,15.4,True,False
Nigeria,856,831.0,844.0,872.3,-25.0,-12.0,16.3,True,True
Norway,255,257.6,256.0,249.9,2.6,1.0,-5.1,True,False
Panama,1275,1256.3,1257.0,1309.5,-18.7,-18.0,34.5,True,False
Peru,17843,14315.9,14340.0,24260.1,-3527.1,-3503.0,6417.1,True,False
Philippines,1897,2085.6,2027.0,1466.7,188.6,130.0,-430.3,True,False
Poland,1664,1669.4,1666.0,1690.4,5.4,2.0,26.4,True,False
Portugal,1716,1713.9,1717.0,1818.3,-2.1,1.0,102.3,True,False
Romania,2165,2147.7,2156.0,2208.3,-17.3,-9.0,43.3,True,False
Russia,13172,13184.4,13209.0,13600.0,12.4,37.0,428.0,False,False
Serbia,518,539.7,512.0,623.7,21.7,-6.0,105.7,True,False
Slovakia,28,28.0,28.0,28.2,0.0,0.0,0.2,True,False
Slovenia,116,112.9,112.0,112.5,-3.1,-4.0,-3.5,False,False
South Korea,298,302.0,300.0,293.1,4.0,2.0,-4.9,True,False
Spain,28432,28434.6,28453.0,28504.5,2.6,21.0,72.5,False,False
Sweden,5749,5698.7,5681.0,5644.6,-50.3,-68.0,-104.4,False,False
Switzerland,1977,1969.9,1973.0,1962.2,-7.1,-4.0,-14.8,True,False
Turkey,5596,5600.7,5605.0,5557.9,4.7,9.0,-38.1,False,False
Ukraine,1610,1593.1,1594.0,1616.5,-16.9,-16.0,6.5,True,True
United Arab Emirates,343,344.1,345.0,351.6,1.1,2.0,8.6,False,False
United Kingdom,41188,45797.3,45699.0,45529.2,4609.3,4511.0,4341.2,True,True
