,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,815,700.6,710.0,846.4,-114.4,-105.0,31.4,True,True
Austria,677,720.0,686.0,642.3,43.0,9.0,-34.7,True,True
Belgium,9650,9814.3,9693.0,9599.2,164.3,43.0,-50.8,True,True
Bolivia,585,430.0,454.0,324.5,-155.0,-131.0,-260.5,True,False
Brazil,42720,41660.3,42597.0,48468.1,-1059.7,-123.0,5748.1,True,False
Bulgaria,172,158.6,169.0,185.6,-13.4,-3.0,13.6,True,False
Canada,8183,8934.0,8314.0,7693.6,751.0,131.0,-489.4,True,True
Chile,3101,1678.0,1699.0,2072.8,-1423.0,-1402.0,-1028.2,True,True
Colombia,1592,1267.0,1321.0,1266.0,-325.0,-271.0,-326.0,True,False
Croatia,107,110.4,110.0,100.4,3.4,3.0,-6.6,True,False
Cuba,84,84.9,87.0,81.5,0.9,3.0,-2.5,False,False
Cyprus,18,17.0,18.0,12.0,-1.0,0.0,-6.0,True,False
Czechia,328,329.3,335.0,349.4,1.3,7.0,21.4,False,False
Denmark,597,596.3,595.0,608.2,-0.7,-2.0,11.2,False,False
Dominican Republic,577,583.7,558.0,530.9,6.7,-19.0,-46.1,False,False
Ecuador,3874,3822.3,3874.0,5546.8,-51.7,0.0,1672.8,True,False
Egypt,1484,1321.1,1305.0,1097.8,-162.9,-179.0,-386.2,False,False
Estonia,69,75.4,72.0,61.0,6.4,3.0,-8.0,True,False
Finland,325,344.1,336.0,316.7,19.1,11.0,-8.3,True,True
France,29401,29612.9,29411.0,30481.7,211.9,10.0,1080.7,True,False
Germany,8793,9017.3,8885.0,8883.8,224.3,92.0,90.8,True,True
Greece,183,182.4,182.0,186.9,-0.6,-1.0,3.9,False,False
Honduras,310,271.4,280.0,288.4,-38.6,-30.0,-21.6,True,True
Hungary,559,600.3,574.0,527.9,41.3,15.0,-31.1,True,True
Iceland,10,10.0,10.0,13.7,0.0,0.0,3.7,True,False
Ireland,1705,1737.4,1697.0,1671.4,32.4,-8.0,-33.6,True,False
Israel,300,296.1,296.0,309.3,-3.9,-4.0,9.3,False,False
Italy,34301,34585.0,34480.0,34950.3,284.0,179.0,649.3,True,False
Japan,927,1042.9,999.0,1024.5,115.9,72.0,97.5,True,True
Latvia,28,27.7,26.0,24.6,-0.3,-2.0,-3.4,False,False
Lithuania,75,83.0,78.0,76.4,8.0,3.0,1.4,True,True
Luxembourg,110,110.0,113.0,109.3,0.0,3.0,-0.7,False,False
Malaysia,120,115.0,121.0,115.1,-5.0,1.0,-4.9,True,True
Mexico,16872,14639.7,15574.0,5306.1,-2232.3,-1298.0,-11565.9,True,False
Moldova,398,378.6,381.0,310.6,-19.4,-17.0,-87.4,True,False
Netherlands,6076,6223.9,6190.0,6062.3,147.9,114.0,-13.7,True,True
Norway,242,237.9,242.0,242.8,-4.1,0.0,0.8,True,True
Panama,429,391.7,393.0,369.1,-37.3,-36.0,-59.9,True,False
Peru,6308,6456.0,6579.0,9797.8,148.0,271.0,3489.8,False,False
Philippines,1074,1122.3,1087.0,948.5,48.3,13.0,-125.5,True,False
Poland,1237,1190.3,1180.0,1151.0,-46.7,-57.0,-86.0,False,False
Portugal,1512,1584.6,1516.0,1496.2,72.6,4.0,-15.8,True,True
Romania,1394,1416.4,1400.0,1297.9,22.4,6.0,-96.1,True,False
Russia,6819,6832.4,6703.0,5716.0,13.4,-116.0,-1103.0,False,False
Serbia,253,252.3,257.0,266.6,-0.7,4.0,13.6,False,False
Slovakia,28,28.0,29.0,22.0,0.0,1.0,-6.0,False,False
Slovenia,109,109.9,111.0,105.6,0.9,2.0,-3.4,False,False
South Korea,277,278.4,281.0,262.8,1.4,4.0,-14.2,False,False
Spain,27136,24109.1,27591.0,29368.5,-3026.9,455.0,2232.5,True,True
Sweden,5120,5132.3,4976.0,4823.8,12.3,-144.0,-296.2,False,False
Switzerland,1938,1946.0,1954.0,1928.9,8.0,16.0,-9.1,False,False
Turkey,4792,4911.4,4818.0,4646.6,119.4,26.0,-145.4,True,False
Ukraine,890,877.0,903.0,810.1,-13.0,13.0,-79.9,False,False
United Kingdom,39424,41720.7,40989.0,41605.1,2296.7,1565.0,2181.1,True,True
