,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Austria,677,715.1,748.0,711.7,38.1,71.0,34.7,False,True
Belgium,9650,12600.0,10115.0,9464.2,2950.0,465.0,-185.8,True,True
Bulgaria,172,178.4,173.0,108.8,6.4,1.0,-63.2,True,False
Canada,8183,10800.1,9569.0,6613.0,2617.1,1386.0,-1570.0,True,True
Croatia,107,143.4,163.0,109.3,36.4,56.0,2.3,False,True
Cyprus,18,20.9,22.0,11.1,2.9,4.0,-6.9,False,False
Czechia,328,435.4,367.0,280.3,107.4,39.0,-47.7,True,True
Denmark,597,747.6,692.0,771.7,150.6,95.0,174.7,True,False
Estonia,69,84.3,87.0,69.1,15.3,18.0,0.1,False,True
Finland,325,446.7,438.0,299.3,121.7,113.0,-25.7,True,True
France,29401,33586.1,30236.0,28859.1,4185.1,835.0,-541.9,True,True
Germany,8793,10983.6,10014.0,8543.0,2190.6,1221.0,-250.0,True,True
Greece,183,185.0,192.0,152.0,2.0,9.0,-31.0,False,False
Hungary,559,767.6,649.0,453.1,208.6,90.0,-105.9,True,True
Ireland,1705,2210.9,1947.0,1697.5,505.9,242.0,-7.5,True,True
Italy,34301,38700.6,35909.0,31458.5,4399.6,1608.0,-2842.5,True,True
Latvia,28,27.7,32.0,35.8,-0.3,4.0,7.8,False,False
Lithuania,75,69.4,69.0,53.5,-5.6,-6.0,-21.5,False,False
Luxembourg,110,125.3,126.0,97.9,15.3,16.0,-12.1,False,True
Netherlands,6076,7338.7,6929.0,6488.0,1262.7,853.0,412.0,True,True
Norway,242,257.9,264.0,279.6,15.9,22.0,37.6,False,False
Poland,1237,1392.6,1339.0,1109.2,155.6,102.0,-127.8,True,True
Portugal,1512,1581.9,1583.0,1225.8,69.9,71.0,-286.2,False,False
Romania,1394,1791.6,1751.0,1139.1,397.6,357.0,-254.9,True,True
Slovakia,28,35.7,36.0,26.7,7.7,8.0,-1.3,False,True
Slovenia,109,131.1,128.0,129.9,22.1,19.0,20.9,True,True
Spain,27136,33212.1,30077.0,27726.8,6076.1,2941.0,590.8,True,True
Sweden,5120,5877.0,5399.0,7837.3,757.0,279.0,2717.3,True,False
Switzerland,1938,2177.9,2100.0,2147.6,239.9,162.0,209.6,True,True
United Kingdom,39424,48492.9,42074.0,40540.2,9068.9,2650.0,1116.2,True,True
